Date,Close,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,회전율,환율,코스피,나스닥
2014-04-02,1357000,18000,1.34,154020,8.81,688251,1.97,8000,0.59,0.0018,1057.5999755859375,1997.25,0.2
2014-04-03,1390000,33000,2.43,154020,9.02,688251,2.02,8000,0.58,0.0026,1058.43994140625,1993.7,-0.91
2014-04-04,1380000,-10000,-0.72,154020,8.96,688251,2.01,8000,0.58,0.0025,1056.699951171875,1988.09,-2.6
2014-04-07,1397000,17000,1.23,154020,9.07,688251,2.03,8000,0.57,0.0015,1051.449951171875,1989.7,-1.16
2014-04-08,1394000,-3000,-0.21,154020,9.05,688251,2.03,8000,0.57,0.0014,1054.3399658203125,1993.03,0.81
2014-04-09,1371000,-23000,-1.65,154020,8.9,688251,1.99,8000,0.58,0.0022,1046.030029296875,1998.95,1.72
2014-04-10,1380000,9000,0.66,154020,8.96,688251,2.01,8000,0.58,0.0014,1035.1099853515625,2008.61,-3.1
2014-04-11,1365000,-15000,-1.09,154020,8.86,688251,1.98,8000,0.59,0.0014,1038.239990234375,1997.44,-1.34
2014-04-14,1370000,5000,0.37,154020,8.89,688251,1.99,8000,0.58,0.0014,1038.93994140625,1997.02,0.57
2014-04-15,1370000,0,0.0,154020,8.89,688251,1.99,8000,0.58,0.0015,1040.9100341796875,1992.27,0.29
2014-04-16,1380000,10000,0.73,154020,8.96,688251,2.01,8000,0.58,0.0013,1040.199951171875,1992.21,1.29
2014-04-17,1370000,-10000,-0.72,154020,8.89,688251,1.99,8000,0.58,0.001,1036.4300537109375,1992.05,0.23
2014-04-21,1380000,2000,0.15,154020,8.96,688251,2.01,8000,0.58,0.0004,1037.5999755859375,1999.22,0.64
2014-04-22,1375000,-5000,-0.36,154020,8.93,688251,2.0,8000,0.58,0.0008,1038.4100341796875,2004.22,0.97
2014-04-23,1389000,14000,1.02,154020,9.02,688251,2.02,8000,0.58,0.0013,1039.510009765625,2000.37,-0.83
2014-04-24,1407000,18000,1.3,154020,9.14,688251,2.04,8000,0.57,0.0014,1038.5999755859375,1998.34,0.52
2014-04-25,1399000,-8000,-0.57,154020,9.08,688251,2.03,8000,0.57,0.0021,1038.699951171875,1971.66,-1.75
2014-04-28,1388000,-11000,-0.79,154020,9.01,688251,2.02,8000,0.58,0.0013,1039.699951171875,1969.26,-0.03
2014-04-29,1360000,-28000,-2.02,154020,8.83,688251,1.98,8000,0.59,0.0015,1033.43994140625,1964.77,0.72
2014-04-30,1343000,-17000,-1.25,197841,6.79,848999,1.58,14300,1.06,0.002,1029.43994140625,1961.79,0.27
2014-05-02,1346000,3000,0.22,197841,6.8,848999,1.59,14300,1.06,0.002,1030.7099609375,1959.44,-0.09
2014-05-07,1344000,-2000,-0.15,197841,6.79,848999,1.58,14300,1.06,0.0019,1025.510009765625,1939.88,-0.32
2014-05-08,1350000,6000,0.45,197841,6.82,848999,1.59,14300,1.06,0.0022,1022.9199829101562,1950.6,-0.4
2014-05-09,1335000,-15000,-1.11,197841,6.75,848999,1.57,14300,1.07,0.0018,1021.9099731445312,1956.55,0.5
2014-05-12,1388000,53000,3.97,197841,7.02,848999,1.63,14300,1.03,0.0022,1023.0999755859376,1964.94,1.77
2014-05-13,1400000,12000,0.86,197841,7.08,848999,1.65,14300,1.02,0.0016,1023.22998046875,1982.93,-0.33
2014-05-14,1415000,15000,1.07,197841,7.15,848999,1.67,14300,1.01,0.0015,1022.5999755859376,2010.83,-0.72
2014-05-15,1410000,-5000,-0.35,197841,7.13,848999,1.66,14300,1.01,0.0009,1027.739990234375,2010.2,-0.76
2014-05-16,1428000,18000,1.28,197841,7.22,848999,1.68,14300,1.0,0.0022,1028.239990234375,2013.44,0.52
2014-05-19,1448000,20000,1.4,197841,7.32,848999,1.71,14300,0.99,0.0026,999.8300170898438,2015.14,0.86
2014-05-20,1451000,3000,0.21,197841,7.33,848999,1.71,14300,0.99,0.0022,1021.7000122070312,2011.26,-0.7
2014-05-21,1441000,-10000,-0.69,197841,7.28,848999,1.7,14300,0.99,0.0015,1024.8599853515625,2008.33,0.85
2014-05-22,1426000,-15000,-1.04,197841,7.21,848999,1.68,14300,1.0,0.0013,1025.949951171875,2015.59,0.55
2014-05-23,1428000,2000,0.14,197841,7.22,848999,1.68,14300,1.0,0.0012,1023.97998046875,2017.17,0.76
2014-05-27,1407000,-15000,-1.05,197841,7.11,848999,1.66,14300,1.02,0.0006,1024.1300048828125,1997.63,1.22
2014-05-28,1433000,26000,1.85,197841,7.24,848999,1.69,14300,1.0,0.0012,1024.3800048828125,2017.06,-0.28
2014-05-29,1460000,27000,1.88,197841,7.38,848999,1.72,14300,0.98,0.0017,1020.9000244140624,2012.26,0.54
2014-05-30,1443000,-17000,-1.16,197841,7.29,848999,1.7,14300,0.99,0.0021,1018.5399780273438,1994.96,-0.13
2014-06-02,1455000,12000,0.83,197841,7.35,848999,1.71,14300,0.98,0.001,1020.2000122070312,2002.0,-0.13
2014-06-03,1470000,15000,1.03,197841,7.43,848999,1.73,14300,0.97,0.0023,1023.4000244140624,2008.56,-0.07
2014-06-05,1457000,-13000,-0.88,197841,7.36,848999,1.72,14300,0.98,0.0018,1025.989990234375,1995.48,1.05
2014-06-09,1409000,-48000,-3.29,197841,7.12,848999,1.66,14300,1.01,0.003,1019.0,1990.04,0.34
