Date,Close,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,회전율,환율,코스피,나스닥
2016-11-17,41900,1050,2.57,6002,6.98,29377,1.43,500,1.19,0.0033,1169.0699462890625,1980.55,0.74
2016-11-18,42000,100,0.24,6002,7.00,29377,1.43,500,1.19,0.0046,1179.1500244140625,1974.58,-0.23
2016-11-21,40750,-1250,-2.98,6002,6.79,29377,1.39,500,1.23,0.0026,1180.75,1966.05,0.89
2016-11-22,42700,1950,4.79,6002,7.11,29377,1.45,500,1.17,0.0045,1179.1800537109375,1983.47,0.33
2016-11-23,43050,350,0.82,6002,7.17,29377,1.47,500,1.16,0.0056,1167.9300537109375,1987.95,-0.11
2016-11-25,42600,-50,-0.12,6002,7.10,29377,1.45,500,1.17,0.0018,1181.050048828125,1974.46,0.34
2016-11-28,42600,0,0.0,6002,7.10,29377,1.45,500,1.17,0.0021,1172.699951171875,1978.13,-0.56
2016-11-29,42400,-200,-0.47,6002,7.06,29377,1.44,500,1.18,0.0024,1169.7099609375,1978.39,0.21
2016-11-30,42900,500,1.18,6002,7.15,29377,1.46,500,1.17,0.0059,1167.8599853515625,1983.48,-1.05
2016-12-01,44200,1300,3.03,6002,7.36,29377,1.5,500,1.13,0.0048,1178.1300048828125,1983.75,-1.36
2016-12-02,44400,200,0.45,6002,7.40,29377,1.51,500,1.13,0.0058,1167.699951171875,1970.61,0.09
2016-12-05,44400,0,0.0,6002,7.40,29377,1.51,500,1.13,0.0023,1169.5999755859375,1963.36,1.01
2016-12-06,45200,800,1.8,6002,7.53,29377,1.54,500,1.11,0.0043,1166.989990234375,1989.86,0.45
2016-12-07,45250,50,0.11,6002,7.54,29377,1.54,500,1.1,0.0027,1170.550048828125,1991.89,1.14
