Date,Close,대비,등락률,BPS,PBR,주당배당금,배당수익률
2015/10/28,185500,-1000,-0.54,62045,2.99,3430,1.85
2015/10/29,188500,3000,1.62,62045,3.04,3430,1.82
2015/10/30,189500,1000,0.53,62045,3.05,3430,1.81
2015/11/02,186000,-3500,-1.85,62045,3.0,3430,1.84
2015/11/03,188000,2000,1.08,62045,3.03,3430,1.82
2015/11/04,210000,22000,11.7,62045,3.38,3430,1.63
2015/11/05,212000,2000,0.95,62045,3.42,3430,1.62
2015/11/06,212500,500,0.24,62045,3.42,3430,1.61
2015/11/09,211000,-1500,-0.71,62045,3.4,3430,1.63
2015/11/10,208000,-3000,-1.42,62045,3.35,3430,1.65
2015/11/11,209000,1000,0.48,62045,3.37,3430,1.64
2015/11/12,213500,4500,2.15,62045,3.44,3430,1.61
2015/11/13,214000,500,0.23,62045,3.45,3430,1.6
2015/11/16,211000,-3000,-1.4,62045,3.4,3430,1.63
2015/11/17,209000,-2000,-0.95,62045,3.37,3430,1.64
2015/11/18,214000,5000,2.39,62045,3.45,3430,1.6
2015/11/19,211500,-2500,-1.17,62045,3.41,3430,1.62
2015/11/20,218000,6500,3.07,62045,3.51,3430,1.57
2015/11/23,218500,500,0.23,62045,3.52,3430,1.57
2015/11/24,215000,-3500,-1.6,62045,3.47,3430,1.6
2015/11/25,218500,3500,1.63,62045,3.52,3430,1.57
2015/11/26,216000,-2500,-1.14,62045,3.48,3430,1.59
2015/11/27,224000,8000,3.7,62045,3.61,3430,1.53
2015/11/30,222500,-1500,-0.67,62045,3.59,3430,1.54
2015/12/01,220500,-2000,-0.9,62045,3.55,3430,1.56
2015/12/02,215500,-5000,-2.27,62045,3.47,3430,1.59
2015/12/03,220000,4500,2.09,62045,3.55,3430,1.56
2015/12/04,217000,-3000,-1.36,62045,3.5,3430,1.58
2015/12/07,220000,3000,1.38,62045,3.55,3430,1.56
2015/12/08,222000,2000,0.91,62045,3.58,3430,1.55
2015/12/09,208500,-13500,-6.08,62045,3.36,3430,1.65
2015/12/10,225500,17000,8.15,62045,3.63,3430,1.52
2015/12/11,221000,-4500,-2.0,62045,3.56,3430,1.55
2015/12/14,220500,-500,-0.23,62045,3.55,3430,1.56
2015/12/15,211500,-9000,-4.08,62045,3.41,3430,1.62
2015/12/16,217500,6000,2.84,62045,3.51,3430,1.58
2015/12/17,220500,3000,1.38,62045,3.55,3430,1.56
2015/12/18,215500,-5000,-2.27,62045,3.47,3430,1.59
2015/12/21,218000,2500,1.16,62045,3.51,3430,1.57
2015/12/22,216500,-1500,-0.69,62045,3.49,3430,1.58
2015/12/23,219500,3000,1.39,62045,3.54,3430,1.56
2015/12/24,214000,-5500,-2.51,62045,3.45,3430,1.6
2015/12/28,208500,-5500,-2.57,62045,3.36,3430,1.65
2015/12/29,210500,2000,0.96,62045,3.39,3430,1.63
2015/12/30,213000,2500,1.19,62045,3.43,3430,1.61
2016/01/04,204000,-9000,-4.23,62045,3.29,3430,1.68
2016/01/05,214000,10000,4.9,62045,3.45,3430,1.6
2016/01/06,213000,-1000,-0.47,62045,3.43,3430,1.61
2016/01/07,219500,6500,3.05,62045,3.54,3430,1.56
2016/01/08,218500,-1000,-0.46,62045,3.52,3430,1.57
2016/01/11,220000,1500,0.69,62045,3.55,3430,1.56
2016/01/12,219000,-1000,-0.45,62045,3.53,3430,1.57
2016/01/13,220500,1500,0.68,62045,3.55,3430,1.56
2016/01/14,214500,-6000,-2.72,62045,3.46,3430,1.6
2016/01/15,220000,5500,2.56,62045,3.55,3430,1.56
2016/01/18,229500,9500,4.32,62045,3.7,3430,1.49
2016/01/19,230000,500,0.22,62045,3.71,3430,1.49
2016/01/20,229000,-1000,-0.43,62045,3.69,3430,1.5
2016/01/21,223000,-6000,-2.62,62045,3.59,3430,1.54
2016/01/22,227500,4500,2.02,62045,3.67,3430,1.51
2016/01/25,229500,2000,0.88,62045,3.7,3430,1.49
2016/01/26,239000,9500,4.14,62045,3.85,3430,1.44
2016/01/27,240500,1500,0.63,62045,3.88,3430,1.43
2016/01/28,237000,-3500,-1.46,62045,3.82,3430,1.45
2016/01/29,234500,-2500,-1.05,62045,3.78,3430,1.46
2016/02/01,234000,-500,-0.21,62045,3.77,3430,1.47
2016/02/02,235000,1000,0.43,62045,3.79,3430,1.46
2016/02/03,232000,-3000,-1.28,62045,3.74,3430,1.48
2016/02/04,239500,7500,3.23,62045,3.86,3430,1.43
2016/02/05,240000,500,0.21,62045,3.87,3430,1.43
2016/02/11,240000,0,0.0,62045,3.87,3430,1.43
2016/02/12,237000,-3000,-1.25,62045,3.82,3430,1.45
2016/02/15,233000,-4000,-1.69,62045,3.76,3430,1.47
2016/02/16,242500,9500,4.08,62045,3.91,3430,1.41
2016/02/17,238000,-4500,-1.86,62045,3.84,3430,1.44
2016/02/18,236000,-2000,-0.84,62045,3.8,3430,1.45
2016/02/19,240000,4000,1.69,62045,3.87,3430,1.43
2016/02/22,240000,0,0.0,62045,3.87,3430,1.43
2016/02/23,234500,-5500,-2.29,62045,3.78,3430,1.46
2016/02/24,233000,-1500,-0.64,62045,3.76,3430,1.47
2016/02/25,228000,-5000,-2.15,62045,3.67,3430,1.5
2016/02/26,237000,9000,3.95,62045,3.82,3430,1.45
2016/02/29,240000,3000,1.27,62045,3.87,3430,1.43
2016/03/02,237000,-3000,-1.25,62045,3.82,3430,1.45
2016/03/03,242500,5500,2.32,62045,3.91,3430,1.41
2016/03/04,247000,4500,1.86,62045,3.98,3430,1.39
2016/03/07,233500,-13500,-5.47,62045,3.76,3430,1.47
2016/03/08,233000,-500,-0.21,62045,3.76,3430,1.47
2016/03/09,239500,6500,2.79,62045,3.86,3430,1.43
2016/03/10,263500,24000,10.02,62045,4.25,3430,1.3
2016/03/11,263000,-500,-0.19,62045,4.24,3430,1.3
2016/03/14,253000,-10000,-3.8,62045,4.08,3430,1.36
2016/03/15,253000,0,0.0,62045,4.08,3430,1.36
2016/03/16,249500,-3500,-1.38,62045,4.02,3430,1.37
2016/03/17,248000,-1500,-0.6,62045,4.0,3430,1.38
2016/03/18,255000,7000,2.82,62045,4.11,3430,1.35
2016/03/21,251500,-3500,-1.37,62045,4.05,3430,1.36
2016/03/22,250000,-1500,-0.6,62045,4.03,3430,1.37
2016/03/23,252500,2500,1.0,62045,4.07,3430,1.36
2016/03/24,242000,-10500,-4.16,62045,3.9,3430,1.42
2016/03/25,244500,2500,1.03,62045,3.94,3430,1.4
2016/03/28,242500,-2000,-0.82,62045,3.91,3430,1.41
2016/03/29,240500,-2000,-0.82,62045,3.88,3430,1.43
2016/03/30,251000,10500,4.37,62045,4.05,3430,1.37
2016/03/31,253500,2500,1.0,62045,4.09,3430,1.35
2016/04/01,256000,2500,0.99,62045,4.13,3430,1.34
2016/04/04,256000,0,0.0,62045,4.13,3430,1.34
2016/04/05,249500,-6500,-2.54,62045,4.02,3430,1.37
2016/04/06,248500,-1000,-0.4,62045,4.01,3430,1.38
2016/04/07,253000,4500,1.81,62045,4.08,3430,1.36
2016/04/08,249500,-3500,-1.38,62045,4.02,3430,1.37
2016/04/11,244000,-5500,-2.2,62045,3.93,3430,1.41
2016/04/12,246000,2000,0.82,62045,3.96,3430,1.39
2016/04/14,243000,-3000,-1.22,62045,3.92,3430,1.41
2016/04/15,243500,500,0.21,62045,3.92,3430,1.41
2016/04/18,237000,-6500,-2.67,62045,3.82,3430,1.45
2016/04/19,236500,-500,-0.21,62045,3.81,3430,1.45
2016/04/20,239000,2500,1.06,62045,3.85,3430,1.44
2016/04/21,240500,1500,0.63,62045,3.88,3430,1.43
2016/04/22,238000,-2500,-1.04,62045,3.84,3430,1.44
2016/04/25,243000,5000,2.1,62045,3.92,3430,1.41
2016/04/26,234000,-9000,-3.7,62045,3.77,3430,1.47
2016/04/27,227000,-7000,-2.99,62045,3.66,3430,1.51
2016/04/28,224500,-2500,-1.1,62045,3.62,3430,1.53
2016/04/29,229000,4500,2.0,62045,3.69,3430,1.5
2016/05/02,222500,-6500,-2.84,80693,2.76,2747,1.23
2016/05/03,232500,10000,4.49,80693,2.88,2747,1.18
2016/05/04,234000,1500,0.65,80693,2.9,2747,1.17
2016/05/09,233000,-1000,-0.43,80693,2.89,2747,1.18
2016/05/10,241000,8000,3.43,80693,2.99,2747,1.14
2016/05/11,238000,-3000,-1.24,80693,2.95,2747,1.15
2016/05/12,235000,-3000,-1.26,80693,2.91,2747,1.17
2016/05/13,238500,3500,1.49,80693,2.96,2747,1.15
2016/05/16,240500,2000,0.84,80693,2.98,2747,1.14
2016/05/17,234500,-6000,-2.49,80693,2.91,2747,1.17
2016/05/18,239000,4500,1.92,80693,2.96,2747,1.15
2016/05/19,232000,-7000,-2.93,80693,2.88,2747,1.18
2016/05/20,229500,-2500,-1.08,80693,2.84,2747,1.2
2016/05/23,228000,-1500,-0.65,80693,2.83,2747,1.2
2016/05/24,229000,1000,0.44,80693,2.84,2747,1.2
2016/05/25,236000,7000,3.06,80693,2.92,2747,1.16
2016/05/26,234500,-1500,-0.64,80693,2.91,2747,1.17
2016/05/27,234000,-500,-0.21,80693,2.9,2747,1.17
2016/05/30,239000,5000,2.14,80693,2.96,2747,1.15
2016/05/31,240500,1500,0.63,80693,2.98,2747,1.14
2016/06/01,233500,-7000,-2.91,80693,2.89,2747,1.18
2016/06/02,230500,-3000,-1.28,80693,2.86,2747,1.19
2016/06/03,231500,1000,0.43,80693,2.87,2747,1.19
2016/06/07,235500,4000,1.73,80693,2.92,2747,1.17
2016/06/08,235500,0,0.0,80693,2.92,2747,1.17
2016/06/09,231500,-4000,-1.7,80693,2.87,2747,1.19
2016/06/10,234000,2500,1.08,80693,2.9,2747,1.17
2016/06/13,232500,-1500,-0.64,80693,2.88,2747,1.18
2016/06/14,230000,-2500,-1.08,80693,2.85,2747,1.19
2016/06/15,225500,-4500,-1.96,80693,2.79,2747,1.22
2016/06/16,220500,-5000,-2.22,80693,2.73,2747,1.25
2016/06/17,218500,-2000,-0.91,80693,2.71,2747,1.26
2016/06/20,224500,6000,2.75,80693,2.78,2747,1.22
2016/06/21,225000,500,0.22,80693,2.79,2747,1.22
2016/06/22,227500,2500,1.11,80693,2.82,2747,1.21
2016/06/23,229500,2000,0.88,80693,2.84,2747,1.2
2016/06/24,223500,-6000,-2.61,80693,2.77,2747,1.23
2016/06/27,226500,3000,1.34,80693,2.81,2747,1.21
2016/06/28,224000,-2500,-1.1,80693,2.78,2747,1.23
2016/06/29,226000,2000,0.89,80693,2.8,2747,1.22
2016/06/30,236000,10000,4.42,80693,2.92,2747,1.16
2016/07/01,241000,5000,2.12,80693,2.99,2747,1.14
2016/07/04,245500,4500,1.87,80693,3.04,2747,1.12
2016/07/05,246500,1000,0.41,80693,3.05,2747,1.11
2016/07/06,246500,0,0.0,80693,3.05,2747,1.11
2016/07/07,251000,4500,1.83,80693,3.11,2747,1.09
2016/07/08,251000,0,0.0,80693,3.11,2747,1.09
2016/07/11,254500,3500,1.39,80693,3.15,2747,1.08
2016/07/12,257000,2500,0.98,80693,3.18,2747,1.07
2016/07/13,255500,-1500,-0.58,80693,3.17,2747,1.08
2016/07/14,254000,-1500,-0.59,80693,3.15,2747,1.08
2016/07/15,255500,1500,0.59,80693,3.17,2747,1.08
2016/07/18,256000,500,0.2,80693,3.17,2747,1.07
2016/07/19,256000,0,0.0,80693,3.17,2747,1.07
2016/07/20,256000,0,0.0,80693,3.17,2747,1.07
2016/07/21,251500,-4500,-1.76,80693,3.12,2747,1.09
2016/07/22,252000,500,0.2,80693,3.12,2747,1.09
2016/07/25,254000,2000,0.79,80693,3.15,2747,1.08
2016/07/26,255500,1500,0.59,80693,3.17,2747,1.08
2016/07/27,264000,8500,3.33,80693,3.27,2747,1.04
2016/07/28,269000,5000,1.89,80693,3.33,2747,1.02
2016/07/29,251000,-18000,-6.69,80693,3.11,2747,1.09
2016/08/01,250500,-500,-0.2,80693,3.1,2747,1.1
2016/08/02,256500,6000,2.4,80693,3.18,2747,1.07
2016/08/03,253500,-3000,-1.17,80693,3.14,2747,1.08
2016/08/04,243500,-10000,-3.94,80693,3.02,2747,1.13
2016/08/05,242500,-1000,-0.41,80693,3.01,2747,1.13
2016/08/08,246000,3500,1.44,80693,3.05,2747,1.12
2016/08/09,254500,8500,3.46,80693,3.15,2747,1.08
2016/08/10,260500,6000,2.36,80693,3.23,2747,1.05
2016/08/11,252500,-8000,-3.07,80693,3.13,2747,1.09
2016/08/12,257000,4500,1.78,80693,3.18,2747,1.07
2016/08/16,261500,4500,1.75,80693,3.24,2747,1.05
2016/08/17,263500,2000,0.76,80693,3.27,2747,1.04
2016/08/18,263500,0,0.0,80693,3.27,2747,1.04
2016/08/19,263500,0,0.0,80693,3.27,2747,1.04
2016/08/22,264500,1000,0.38,80693,3.28,2747,1.04
2016/08/23,264000,-500,-0.19,80693,3.27,2747,1.04
2016/08/24,273500,9500,3.6,80693,3.39,2747,1.0
2016/08/25,269000,-4500,-1.65,80693,3.33,2747,1.02
2016/08/26,267000,-2000,-0.74,80693,3.31,2747,1.03
2016/08/29,262000,-5000,-1.87,80693,3.25,2747,1.05
2016/08/30,265500,3500,1.34,80693,3.29,2747,1.03
2016/08/31,270000,4500,1.69,80693,3.35,2747,1.02
2016/09/01,274500,4500,1.67,80693,3.4,2747,1.0
2016/09/02,269000,-5500,-2.0,80693,3.33,2747,1.02
2016/09/05,277500,8500,3.16,80693,3.44,2747,0.99
2016/09/06,279000,1500,0.54,80693,3.46,2747,0.98
2016/09/07,280500,1500,0.54,80693,3.48,2747,0.98
2016/09/08,279500,-1000,-0.36,80693,3.46,2747,0.98
2016/09/09,274000,-5500,-1.97,80693,3.4,2747,1.0
2016/09/12,271000,-3000,-1.09,80693,3.36,2747,1.01
2016/09/13,272500,1500,0.55,80693,3.38,2747,1.01
2016/09/19,278000,5500,2.02,80693,3.45,2747,0.99
2016/09/20,280500,2500,0.9,80693,3.48,2747,0.98
2016/09/21,277500,-3000,-1.07,80693,3.44,2747,0.99
2016/09/22,280000,2500,0.9,80693,3.47,2747,0.98
2016/09/23,283500,3500,1.25,80693,3.51,2747,0.97
2016/09/26,284000,500,0.18,80693,3.52,2747,0.97
2016/09/27,286000,2000,0.7,80693,3.54,2747,0.96
2016/09/28,290000,4000,1.4,80693,3.59,2747,0.95
2016/09/29,294000,4000,1.38,80693,3.64,2747,0.93
2016/09/30,295500,1500,0.51,80693,3.66,2747,0.93
2016/10/04,298500,3000,1.02,80693,3.7,2747,0.92
2016/10/05,303500,5000,1.68,80693,3.76,2747,0.91
2016/10/06,305000,1500,0.49,80693,3.78,2747,0.9
2016/10/07,297000,-8000,-2.62,80693,3.68,2747,0.92
2016/10/10,291500,-5500,-1.85,80693,3.61,2747,0.94
2016/10/11,288500,-3000,-1.03,80693,3.58,2747,0.95
2016/10/12,282500,-6000,-2.08,80693,3.5,2747,0.97
2016/10/13,282000,-500,-0.18,80693,3.49,2747,0.97
2016/10/14,284500,2500,0.89,80693,3.53,2747,0.97
2016/10/17,283500,-1000,-0.35,80693,3.51,2747,0.97
2016/10/18,286500,3000,1.06,80693,3.55,2747,0.96
2016/10/19,280500,-6000,-2.09,80693,3.48,2747,0.98
2016/10/20,280500,0,0.0,80693,3.48,2747,0.98
2016/10/21,278000,-2500,-0.89,80693,3.45,2747,0.99
2016/10/24,279500,1500,0.54,80693,3.46,2747,0.98
2016/10/25,273500,-6000,-2.15,80693,3.39,2747,1.0
2016/10/26,275000,1500,0.55,80693,3.41,2747,1.0
2016/10/27,267500,-7500,-2.73,80693,3.32,2747,1.03
2016/10/28,266500,-1000,-0.37,80693,3.3,2747,1.03
2016/10/31,264500,-2000,-0.75,80693,3.28,2747,1.04
2016/11/01,268000,3500,1.32,80693,3.32,2747,1.03
2016/11/02,262500,-5500,-2.05,80693,3.25,2747,1.05
2016/11/03,267000,4500,1.71,80693,3.31,2747,1.03
2016/11/04,263000,-4000,-1.5,80693,3.26,2747,1.04
2016/11/07,273500,10500,3.99,80693,3.39,2747,1.0
2016/11/08,272500,-1000,-0.37,80693,3.38,2747,1.01
2016/11/09,267000,-5500,-2.02,80693,3.31,2747,1.03
2016/11/10,273000,6000,2.25,80693,3.38,2747,1.01
2016/11/11,256500,-16500,-6.04,80693,3.18,2747,1.07
2016/11/14,247000,-9500,-3.7,80693,3.06,2747,1.11
2016/11/15,245000,-2000,-0.81,80693,3.04,2747,1.12
2016/11/16,253500,8500,3.47,80693,3.14,2747,1.08
2016/11/17,255500,2000,0.79,80693,3.17,2747,1.08
2016/11/18,254000,-1500,-0.59,80693,3.15,2747,1.08
2016/11/21,254500,500,0.2,80693,3.15,2747,1.08
2016/11/22,259500,5000,1.96,80693,3.22,2747,1.06
2016/11/23,260000,500,0.19,80693,3.22,2747,1.06
2016/11/24,251500,-8500,-3.27,80693,3.12,2747,1.09
2016/11/25,264000,12500,4.97,80693,3.27,2747,1.04
2016/11/28,261000,-3000,-1.14,80693,3.23,2747,1.05
2016/11/29,268500,7500,2.87,80693,3.33,2747,1.02
2016/11/30,272000,3500,1.3,80693,3.37,2747,1.01
2016/12/01,245000,-27000,-9.93,80693,3.04,2747,1.12
2016/12/02,241500,-3500,-1.43,80693,2.99,2747,1.14
2016/12/05,237500,-4000,-1.66,80693,2.94,2747,1.16
2016/12/06,240500,3000,1.26,80693,2.98,2747,1.14
2016/12/07,241500,1000,0.42,80693,2.99,2747,1.14
2016/12/08,218000,-23500,-9.73,80693,2.7,2747,1.26
2016/12/09,242000,24000,11.01,80693,3.0,2747,1.14
2016/12/12,244000,2000,0.83,80693,3.02,2747,1.13
2016/12/13,249500,5500,2.25,80693,3.09,2747,1.1
2016/12/14,258500,9000,3.61,80693,3.2,2747,1.06
2016/12/15,264000,5500,2.13,80693,3.27,2747,1.04
2016/12/16,264000,0,0.0,80693,3.27,2747,1.04
2016/12/19,265500,1500,0.57,80693,3.29,2747,1.03
2016/12/20,258000,-7500,-2.82,80693,3.2,2747,1.06
2016/12/21,257500,-500,-0.19,80693,3.19,2747,1.07
2016/12/22,262000,4500,1.75,80693,3.25,2747,1.05
2016/12/23,249500,-12500,-4.77,80693,3.09,2747,1.1
2016/12/26,250000,500,0.2,80693,3.1,2747,1.1
2016/12/27,250000,0,0.0,80693,3.1,2747,1.1
2016/12/28,245500,-4500,-1.8,80693,3.04,2747,1.12
2016/12/29,247500,2000,0.81,80693,3.07,2747,1.11
2017/01/02,248000,500,0.2,80693,3.07,2747,1.11
2017/01/03,259000,11000,4.44,80693,3.21,2747,1.06
2017/01/04,260000,1000,0.39,80693,3.22,2747,1.06
2017/01/05,261000,1000,0.38,80693,3.23,2747,1.05
2017/01/06,260500,-500,-0.19,80693,3.23,2747,1.05
2017/01/09,262000,1500,0.58,80693,3.25,2747,1.05
2017/01/10,263500,1500,0.57,80693,3.27,2747,1.04
2017/01/11,267500,4000,1.52,80693,3.32,2747,1.03
2017/01/12,277000,9500,3.55,80693,3.43,2747,0.99
2017/01/13,279500,2500,0.9,80693,3.46,2747,0.98
2017/01/16,287000,7500,2.68,80693,3.56,2747,0.96
2017/01/17,281000,-6000,-2.09,80693,3.48,2747,0.98
2017/01/18,286500,5500,1.96,80693,3.55,2747,0.96
2017/01/19,300000,13500,4.71,80693,3.72,2747,0.92
2017/01/20,314000,14000,4.67,80693,3.89,2747,0.87
2017/01/23,313000,-1000,-0.32,80693,3.88,2747,0.88
2017/01/24,304500,-8500,-2.72,80693,3.77,2747,0.9
2017/01/25,305500,1000,0.33,80693,3.79,2747,0.9
2017/01/26,308500,3000,0.98,80693,3.82,2747,0.89
2017/01/31,304000,-4500,-1.46,80693,3.77,2747,0.9
2017/02/01,307000,3000,0.99,80693,3.8,2747,0.89
2017/02/02,306500,-500,-0.16,80693,3.8,2747,0.9
2017/02/03,316000,9500,3.1,80693,3.92,2747,0.87
2017/02/06,316000,0,0.0,80693,3.92,2747,0.87
2017/02/07,301000,-15000,-4.75,80693,3.73,2747,0.91
2017/02/08,302000,1000,0.33,80693,3.74,2747,0.91
2017/02/09,293500,-8500,-2.81,80693,3.64,2747,0.94
2017/02/10,292500,-1000,-0.34,80693,3.62,2747,0.94
2017/02/13,294000,1500,0.51,80693,3.64,2747,0.93
2017/02/14,286000,-8000,-2.72,80693,3.54,2747,0.96
2017/02/15,288000,2000,0.7,80693,3.57,2747,0.95
2017/02/16,289500,1500,0.52,80693,3.59,2747,0.95
2017/02/17,283000,-6500,-2.25,80693,3.51,2747,0.97
2017/02/20,290500,7500,2.65,80693,3.6,2747,0.95
2017/02/21,297000,6500,2.24,80693,3.68,2747,0.92
2017/02/22,303500,6500,2.19,80693,3.76,2747,0.91
2017/02/23,305000,1500,0.49,80693,3.78,2747,0.9
2017/02/24,300000,-5000,-1.64,80693,3.72,2747,0.92
2017/02/27,280000,-20000,-6.67,80693,3.47,2747,0.98
2017/02/28,274000,-6000,-2.14,80693,3.4,2747,1.0
2017/03/02,263500,-10500,-3.83,80693,3.27,2747,1.04
2017/03/03,271500,8000,3.04,80693,3.36,2747,1.01
2017/03/06,276500,5000,1.84,80693,3.43,2747,0.99
2017/03/07,273500,-3000,-1.08,80693,3.39,2747,1.0
2017/03/08,283000,9500,3.47,80693,3.51,2747,0.97
2017/03/09,281500,-1500,-0.53,80693,3.49,2747,0.98
2017/03/10,290000,8500,3.02,80693,3.59,2747,0.95
2017/03/13,296500,6500,2.24,80693,3.67,2747,0.93
2017/03/14,295500,-1000,-0.34,80693,3.66,2747,0.93
2017/03/15,297500,2000,0.68,80693,3.69,2747,0.92
2017/03/16,296500,-1000,-0.34,80693,3.67,2747,0.93
2017/03/17,292000,-4500,-1.52,80693,3.62,2747,0.94
2017/03/20,292000,0,0.0,80693,3.62,2747,0.94
2017/03/21,295000,3000,1.03,80693,3.66,2747,0.93
2017/03/22,297500,2500,0.85,80693,3.69,2747,0.92
2017/03/23,294500,-3000,-1.01,80693,3.65,2747,0.93
2017/03/24,290000,-4500,-1.53,80693,3.59,2747,0.95
2017/03/27,284500,-5500,-1.9,80693,3.53,2747,0.97
2017/03/28,289500,5000,1.76,80693,3.59,2747,0.95
2017/03/29,304500,15000,5.18,80693,3.77,2747,0.9
2017/03/30,302000,-2500,-0.82,80693,3.74,2747,0.91
2017/03/31,305000,3000,0.99,80693,3.78,2747,0.9
2017/04/03,309000,4000,1.31,80693,3.83,2747,0.89
2017/04/04,315000,6000,1.94,80693,3.9,2747,0.87
2017/04/05,319500,4500,1.43,80693,3.96,2747,0.86
2017/04/06,318500,-1000,-0.31,80693,3.95,2747,0.86
2017/04/07,319500,1000,0.31,80693,3.96,2747,0.86
2017/04/10,322500,3000,0.94,80693,4.0,2747,0.85
2017/04/11,319500,-3000,-0.93,80693,3.96,2747,0.86
2017/04/12,337500,18000,5.63,80693,4.18,2747,0.81
2017/04/13,358500,21000,6.22,80693,4.44,2747,0.77
2017/04/14,357500,-1000,-0.28,80693,4.43,2747,0.77
2017/04/17,359500,2000,0.56,80693,4.46,2747,0.76
2017/04/18,358500,-1000,-0.28,80693,4.44,2747,0.77
2017/04/19,359000,500,0.14,80693,4.45,2747,0.77
2017/04/20,366500,7500,2.09,80693,4.54,2747,0.75
2017/04/21,355500,-11000,-3.0,80693,4.41,2747,0.77
2017/04/24,352000,-3500,-0.98,80693,4.36,2747,0.78
2017/04/25,364000,12000,3.41,80693,4.51,2747,0.75
2017/04/26,360000,-4000,-1.1,80693,4.46,2747,0.76
2017/04/27,355500,-4500,-1.25,80693,4.41,2747,0.77
2017/04/28,360000,4500,1.27,80693,4.46,2747,0.76
2017/05/02,371000,11000,3.06,85985,4.31,3820,1.03
2017/05/04,378500,7500,2.02,85985,4.4,3820,1.01
2017/05/08,366000,-12500,-3.3,85985,4.26,3820,1.04
2017/05/10,362500,-3500,-0.96,85985,4.22,3820,1.05
2017/05/11,368000,5500,1.52,85985,4.28,3820,1.04
2017/05/12,351000,-17000,-4.62,85985,4.08,3820,1.09
2017/05/15,359000,8000,2.28,85985,4.18,3820,1.06
2017/05/16,358500,-500,-0.14,85985,4.17,3820,1.07
2017/05/17,374500,16000,4.46,85985,4.36,3820,1.02
2017/05/18,374000,-500,-0.13,85985,4.35,3820,1.02
2017/05/19,379500,5500,1.47,85985,4.41,3820,1.01
2017/05/22,380000,500,0.13,85985,4.42,3820,1.01
2017/05/23,376500,-3500,-0.92,85985,4.38,3820,1.01
2017/05/24,365500,-11000,-2.92,85985,4.25,3820,1.05
2017/05/25,365000,-500,-0.14,85985,4.24,3820,1.05
2017/05/26,376500,11500,3.15,85985,4.38,3820,1.01
2017/05/29,379000,2500,0.66,85985,4.41,3820,1.01
2017/05/30,382500,3500,0.92,85985,4.45,3820,1.0
2017/05/31,378500,-4000,-1.05,85985,4.4,3820,1.01
2017/06/01,377500,-1000,-0.26,85985,4.39,3820,1.01
2017/06/02,382500,5000,1.32,85985,4.45,3820,1.0
2017/06/05,392500,10000,2.61,85985,4.56,3820,0.97
2017/06/07,391500,-1000,-0.25,85985,4.55,3820,0.98
2017/06/08,392000,500,0.13,85985,4.56,3820,0.97
2017/06/09,406000,14000,3.57,85985,4.72,3820,0.94
2017/06/12,416000,10000,2.46,85985,4.84,3820,0.92
2017/06/13,408000,-8000,-1.92,85985,4.75,3820,0.94
2017/06/14,415000,7000,1.72,85985,4.83,3820,0.92
2017/06/15,415500,500,0.12,85985,4.83,3820,0.92
2017/06/16,407500,-8000,-1.93,85985,4.74,3820,0.94
2017/06/19,407500,0,0.0,85985,4.74,3820,0.94
2017/06/20,361000,-46500,-11.41,85985,4.2,3820,1.06
2017/06/21,365000,4000,1.11,85985,4.24,3820,1.05
2017/06/22,348000,-17000,-4.66,85985,4.05,3820,1.1
2017/06/23,389000,41000,11.78,85985,4.52,3820,0.98
2017/06/26,387500,-1500,-0.39,85985,4.51,3820,0.99
2017/06/27,386000,-1500,-0.39,85985,4.49,3820,0.99
2017/06/28,361500,-24500,-6.35,85985,4.2,3820,1.06
2017/06/29,378500,17000,4.7,85985,4.4,3820,1.01
2017/06/30,379500,1000,0.26,85985,4.41,3820,1.01
2017/07/03,369000,-10500,-2.77,85985,4.29,3820,1.04
2017/07/04,375000,6000,1.63,85985,4.36,3820,1.02
2017/07/05,388500,13500,3.6,85985,4.52,3820,0.98
2017/07/06,405000,16500,4.25,85985,4.71,3820,0.94
2017/07/07,395500,-9500,-2.35,85985,4.6,3820,0.97
2017/07/10,378500,-17000,-4.3,85985,4.4,3820,1.01
2017/07/11,377000,-1500,-0.4,85985,4.38,3820,1.01
2017/07/12,363000,-14000,-3.71,85985,4.22,3820,1.05
2017/07/13,367500,4500,1.24,85985,4.27,3820,1.04
2017/07/14,364500,-3000,-0.82,85985,4.24,3820,1.05
2017/07/17,359000,-5500,-1.51,85985,4.18,3820,1.06
2017/07/18,359000,0,0.0,85985,4.18,3820,1.06
2017/07/19,360500,1500,0.42,85985,4.19,3820,1.06
2017/07/20,386500,26000,7.21,85985,4.49,3820,0.99
2017/07/21,377500,-9000,-2.33,85985,4.39,3820,1.01
2017/07/24,366000,-11500,-3.05,85985,4.26,3820,1.04
2017/07/25,372500,6500,1.78,85985,4.33,3820,1.03
2017/07/26,360000,-12500,-3.36,85985,4.19,3820,1.06
2017/07/27,362500,2500,0.69,85985,4.22,3820,1.05
2017/07/28,351500,-11000,-3.03,85985,4.09,3820,1.09
2017/07/31,361000,9500,2.7,85985,4.2,3820,1.06
2017/08/01,366500,5500,1.52,85985,4.26,3820,1.04
2017/08/02,374500,8000,2.18,85985,4.36,3820,1.02
2017/08/03,375500,1000,0.27,85985,4.37,3820,1.02
2017/08/04,372500,-3000,-0.8,85985,4.33,3820,1.03
2017/08/07,384000,11500,3.09,85985,4.47,3820,0.99
