Date,Close,대비,등락률,BPS,PBR,주당배당금,배당수익률
2020/03/26,155500,-5500,-3.42,497452,0.31,10000,6.43
2020/03/27,163500,8000,5.14,497452,0.33,10000,6.12
2020/03/30,160000,-3500,-2.14,497452,0.32,10000,6.25
2020/03/31,161000,1000,0.63,497452,0.32,10000,6.21
2020/04/01,155000,-6000,-3.73,497452,0.31,10000,6.45
2020/04/02,156000,1000,0.65,497452,0.31,10000,6.41
2020/04/03,157000,1000,0.64,497452,0.32,10000,6.37
2020/04/06,161000,4000,2.55,497452,0.32,10000,6.21
2020/04/07,161500,500,0.31,497452,0.32,10000,6.19
2020/04/08,161000,-500,-0.31,497452,0.32,10000,6.21
2020/04/09,164500,3500,2.17,497452,0.33,10000,6.08
2020/04/10,178000,13500,8.21,497452,0.36,10000,5.62
2020/04/13,181000,3000,1.69,497452,0.36,10000,5.52
2020/04/14,183000,2000,1.1,497452,0.37,10000,5.46
2020/04/16,176000,-7000,-3.83,497452,0.35,10000,5.68
2020/04/17,176000,0,0.0,497452,0.35,10000,5.68
2020/04/20,175500,-500,-0.28,497452,0.35,10000,5.7
2020/04/21,171000,-4500,-2.56,497452,0.34,10000,5.85
2020/04/22,170000,-1000,-0.58,497452,0.34,10000,5.88
2020/04/23,171500,1500,0.88,497452,0.34,10000,5.83
2020/04/24,173000,1500,0.87,497452,0.35,10000,5.78
2020/04/27,174000,1000,0.58,497452,0.35,10000,5.75
2020/04/28,177500,3500,2.01,497452,0.36,10000,5.63
2020/04/29,184500,7000,3.94,497452,0.37,10000,5.42
2020/05/04,178500,-6000,-3.25,510076,0.35,10000,5.6
2020/05/06,180000,1500,0.84,510076,0.35,10000,5.56
2020/05/07,179500,-500,-0.28,510076,0.35,10000,5.57
2020/05/08,180000,500,0.28,510076,0.35,10000,5.56
2020/05/11,176000,-4000,-2.22,510076,0.35,10000,5.68
2020/05/12,170000,-6000,-3.41,510076,0.33,10000,5.88
2020/05/13,173000,3000,1.76,510076,0.34,10000,5.78
2020/05/14,168000,-5000,-2.89,510076,0.33,10000,5.95
2020/05/15,168000,0,0.0,510076,0.33,10000,5.95
2020/05/18,169000,1000,0.6,510076,0.33,10000,5.92
2020/05/19,178000,9000,5.33,510076,0.35,10000,5.62
2020/05/20,174500,-3500,-1.97,510076,0.34,10000,5.73
2020/05/21,177000,2500,1.43,510076,0.35,10000,5.65
2020/05/22,172000,-5000,-2.82,510076,0.34,10000,5.81
2020/05/25,172000,0,0.0,510076,0.34,10000,5.81
2020/05/26,176000,4000,2.33,510076,0.35,10000,5.68
2020/05/27,182500,6500,3.69,510076,0.36,10000,5.48
2020/05/28,184500,2000,1.1,510076,0.36,10000,5.42
2020/05/29,181000,-3500,-1.9,510076,0.35,10000,5.52
2020/06/01,182500,1500,0.83,510076,0.36,10000,5.48
2020/06/02,189000,6500,3.56,510076,0.37,10000,5.29
2020/06/03,202500,13500,7.14,510076,0.4,10000,4.94
2020/06/04,203000,500,0.25,510076,0.4,10000,4.93
2020/06/05,200500,-2500,-1.23,510076,0.39,10000,4.99
2020/06/08,202500,2000,1.0,510076,0.4,10000,4.94
2020/06/09,198500,-4000,-1.98,510076,0.39,10000,5.04
2020/06/10,198000,-500,-0.25,510076,0.39,10000,5.05
2020/06/11,193500,-4500,-2.27,510076,0.38,10000,5.17
2020/06/12,186500,-7000,-3.62,510076,0.37,10000,5.36
2020/06/15,175000,-11500,-6.17,510076,0.34,10000,5.71
2020/06/16,187500,12500,7.14,510076,0.37,10000,5.33
2020/06/17,187000,-500,-0.27,510076,0.37,10000,5.35
2020/06/18,186500,-500,-0.27,510076,0.37,10000,5.36
2020/06/19,190500,4000,2.14,510076,0.37,10000,5.25
2020/06/22,186000,-4500,-2.36,510076,0.36,10000,5.38
2020/06/23,183000,-3000,-1.61,510076,0.36,10000,5.46
2020/06/24,185000,2000,1.09,510076,0.36,10000,5.41
2020/06/25,180000,-5000,-2.7,510076,0.35,10000,5.56
2020/06/26,183000,3000,1.67,510076,0.36,10000,5.46
2020/06/29,175500,-7500,-4.1,510076,0.34,10000,5.7
2020/06/30,174000,-1500,-0.85,510076,0.34,10000,5.75
2020/07/01,178500,4500,2.59,510076,0.35,10000,5.6
2020/07/02,181000,2500,1.4,510076,0.35,10000,5.52
2020/07/03,181500,500,0.28,510076,0.36,10000,5.51
2020/07/06,183000,1500,0.83,510076,0.36,10000,5.46
2020/07/07,185000,2000,1.09,510076,0.36,10000,5.41
2020/07/08,190500,5500,2.97,510076,0.37,10000,5.25
2020/07/09,188500,-2000,-1.05,510076,0.37,10000,5.31
2020/07/10,182000,-6500,-3.45,510076,0.36,10000,5.49
2020/07/13,187000,5000,2.75,510076,0.37,10000,5.35
2020/07/14,184500,-2500,-1.34,510076,0.36,10000,5.42
2020/07/15,186500,2000,1.08,510076,0.37,10000,5.36
2020/07/16,186500,0,0.0,510076,0.37,10000,5.36
2020/07/17,186500,0,0.0,510076,0.37,10000,5.36
2020/07/20,187500,1000,0.54,510076,0.37,10000,5.33
2020/07/21,191500,4000,2.13,510076,0.38,10000,5.22
2020/07/22,197500,6000,3.13,510076,0.39,10000,5.06
2020/07/23,195500,-2000,-1.01,510076,0.38,10000,5.12
2020/07/24,194000,-1500,-0.77,510076,0.38,10000,5.15
2020/07/27,196000,2000,1.03,510076,0.38,10000,5.1
2020/07/28,202000,6000,3.06,510076,0.4,10000,4.95
2020/07/29,201500,-500,-0.25,510076,0.4,10000,4.96
2020/07/30,199000,-2500,-1.24,510076,0.39,10000,5.03
2020/07/31,193500,-5500,-2.76,510076,0.38,10000,5.17
2020/08/03,192000,-1500,-0.78,510076,0.38,10000,5.21
2020/08/04,194000,2000,1.04,510076,0.38,10000,5.15
2020/08/05,194000,0,0.0,510076,0.38,10000,5.15
2020/08/06,201000,7000,3.61,510076,0.39,10000,4.98
2020/08/07,197000,-4000,-1.99,510076,0.39,10000,5.08
2020/08/10,198500,1500,0.76,510076,0.39,10000,5.04
2020/08/11,207000,8500,4.28,510076,0.41,10000,4.83
2020/08/12,208500,1500,0.72,510076,0.41,10000,4.8
2020/08/13,206000,-2500,-1.2,510076,0.4,10000,4.85
2020/08/14,210500,4500,2.18,510076,0.41,10000,4.75
2020/08/18,203000,-7500,-3.56,510076,0.4,10000,4.93
2020/08/19,201000,-2000,-0.99,510076,0.39,10000,4.98
2020/08/20,195000,-6000,-2.99,510076,0.38,10000,5.13
