Date,Close,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
2016/08/23,264000,-500,-0.19,7633,34.59,-,-,80693,3.27,2747,1.04
2016/08/24,273500,9500,+3.60,7633,35.83,-,-,80693,3.39,2747,1.00
2016/08/25,269000,-4500,-1.65,7633,35.24,-,-,80693,3.33,2747,1.02
2016/08/26,267000,-2000,-0.74,7633,34.98,-,-,80693,3.31,2747,1.03
2016/08/29,262000,-5000,-1.87,7633,34.32,-,-,80693,3.25,2747,1.05
2016/08/30,265500,3500,+1.34,7633,34.78,-,-,80693,3.29,2747,1.03
2016/08/31,270000,4500,+1.69,7633,35.37,-,-,80693,3.35,2747,1.02
2016/09/01,274500,4500,+1.67,7633,35.96,-,-,80693,3.40,2747,1.00
2016/09/02,269000,-5500,-2.00,7633,35.24,-,-,80693,3.33,2747,1.02
2016/09/05,277500,8500,+3.16,7633,36.36,-,-,80693,3.44,2747,0.99
2016/09/06,279000,1500,+0.54,7633,36.55,-,-,80693,3.46,2747,0.98
2016/09/07,280500,1500,+0.54,7633,36.75,-,-,80693,3.48,2747,0.98
2016/09/08,279500,-1000,-0.36,7633,36.62,-,-,80693,3.46,2747,0.98
2016/09/09,274000,-5500,-1.97,7633,35.90,-,-,80693,3.40,2747,1.00
2016/09/12,271000,-3000,-1.09,7633,35.50,-,-,80693,3.36,2747,1.01
2016/09/13,272500,1500,+0.55,7633,35.70,-,-,80693,3.38,2747,1.01
2016/09/19,278000,5500,+2.02,7633,36.42,-,-,80693,3.45,2747,0.99
2016/09/20,280500,2500,+0.90,7633,36.75,-,-,80693,3.48,2747,0.98
2016/09/21,277500,-3000,-1.07,7633,36.36,-,-,80693,3.44,2747,0.99
2016/09/22,280000,2500,+0.90,7633,36.68,-,-,80693,3.47,2747,0.98
2016/09/23,283500,3500,+1.25,7633,37.14,-,-,80693,3.51,2747,0.97
2016/09/26,284000,500,+0.18,7633,37.21,-,-,80693,3.52,2747,0.97
2016/09/27,286000,2000,+0.70,7633,37.47,-,-,80693,3.54,2747,0.96
2016/09/28,290000,4000,+1.40,7633,37.99,-,-,80693,3.59,2747,0.95
2016/09/29,294000,4000,+1.38,7633,38.52,-,-,80693,3.64,2747,0.93
2016/09/30,295500,1500,+0.51,7633,38.71,-,-,80693,3.66,2747,0.93
2016/10/04,298500,3000,+1.02,7633,39.11,-,-,80693,3.70,2747,0.92
2016/10/05,303500,5000,+1.68,7633,39.76,-,-,80693,3.76,2747,0.91
2016/10/06,305000,1500,+0.49,7633,39.96,-,-,80693,3.78,2747,0.90
2016/10/07,297000,-8000,-2.62,7633,38.91,-,-,80693,3.68,2747,0.92
2016/10/10,291500,-5500,-1.85,7633,38.19,-,-,80693,3.61,2747,0.94
2016/10/11,288500,-3000,-1.03,7633,37.80,-,-,80693,3.58,2747,0.95
2016/10/12,282500,-6000,-2.08,7633,37.01,-,-,80693,3.50,2747,0.97
2016/10/13,282000,-500,-0.18,7633,36.94,-,-,80693,3.49,2747,0.97
2016/10/14,284500,2500,+0.89,7633,37.27,-,-,80693,3.53,2747,0.97
2016/10/17,283500,-1000,-0.35,7633,37.14,-,-,80693,3.51,2747,0.97
2016/10/18,286500,3000,+1.06,7633,37.53,-,-,80693,3.55,2747,0.96
2016/10/19,280500,-6000,-2.09,7633,36.75,-,-,80693,3.48,2747,0.98
2016/10/20,280500,0,0.00,7633,36.75,-,-,80693,3.48,2747,0.98
2016/10/21,278000,-2500,-0.89,7633,36.42,-,-,80693,3.45,2747,0.99
2016/10/24,279500,1500,+0.54,7633,36.62,-,-,80693,3.46,2747,0.98
2016/10/25,273500,-6000,-2.15,7633,35.83,-,-,80693,3.39,2747,1.00
2016/10/26,275000,1500,+0.55,7633,36.03,-,-,80693,3.41,2747,1.00
2016/10/27,267500,-7500,-2.73,7633,35.05,-,-,80693,3.32,2747,1.03
2016/10/28,266500,-1000,-0.37,7633,34.91,-,-,80693,3.30,2747,1.03
2016/10/31,264500,-2000,-0.75,7633,34.65,-,-,80693,3.28,2747,1.04
2016/11/01,268000,3500,+1.32,7633,35.11,-,-,80693,3.32,2747,1.03
2016/11/02,262500,-5500,-2.05,7633,34.39,-,-,80693,3.25,2747,1.05
2016/11/03,267000,4500,+1.71,7633,34.98,-,-,80693,3.31,2747,1.03
2016/11/04,263000,-4000,-1.50,7633,34.46,-,-,80693,3.26,2747,1.04
2016/11/07,273500,10500,+3.99,7633,35.83,-,-,80693,3.39,2747,1.00
2016/11/08,272500,-1000,-0.37,7633,35.70,-,-,80693,3.38,2747,1.01
2016/11/09,267000,-5500,-2.02,7633,34.98,-,-,80693,3.31,2747,1.03
2016/11/10,273000,6000,+2.25,7633,35.77,-,-,80693,3.38,2747,1.01
2016/11/11,256500,-16500,-6.04,7633,33.60,-,-,80693,3.18,2747,1.07
2016/11/14,247000,-9500,-3.70,7633,32.36,-,-,80693,3.06,2747,1.11
2016/11/15,245000,-2000,-0.81,7633,32.10,-,-,80693,3.04,2747,1.12
2016/11/16,253500,8500,+3.47,7633,33.21,-,-,80693,3.14,2747,1.08
2016/11/17,255500,2000,+0.79,7633,33.47,-,-,80693,3.17,2747,1.08
2016/11/18,254000,-1500,-0.59,7633,33.28,-,-,80693,3.15,2747,1.08
2016/11/21,254500,500,+0.20,7633,33.34,-,-,80693,3.15,2747,1.08
2016/11/22,259500,5000,+1.96,7633,34.00,-,-,80693,3.22,2747,1.06
2016/11/23,260000,500,+0.19,7633,34.06,-,-,80693,3.22,2747,1.06
2016/11/24,251500,-8500,-3.27,7633,32.95,-,-,80693,3.12,2747,1.09
2016/11/25,264000,12500,+4.97,7633,34.59,-,-,80693,3.27,2747,1.04
2016/11/28,261000,-3000,-1.14,7633,34.19,-,-,80693,3.23,2747,1.05
2016/11/29,268500,7500,+2.87,7633,35.18,-,-,80693,3.33,2747,1.02
2016/11/30,272000,3500,+1.30,7633,35.63,-,-,80693,3.37,2747,1.01
2016/12/01,245000,-27000,-9.93,7633,32.10,-,-,80693,3.04,2747,1.12
2016/12/02,241500,-3500,-1.43,7633,31.64,-,-,80693,2.99,2747,1.14
2016/12/05,237500,-4000,-1.66,7633,31.11,-,-,80693,2.94,2747,1.16
2016/12/06,240500,3000,+1.26,7633,31.51,-,-,80693,2.98,2747,1.14
2016/12/07,241500,1000,+0.42,7633,31.64,-,-,80693,2.99,2747,1.14
2016/12/08,218000,-23500,-9.73,7633,28.56,-,-,80693,2.70,2747,1.26
2016/12/09,242000,24000,+11.01,7633,31.70,-,-,80693,3.00,2747,1.14
2016/12/12,244000,2000,+0.83,7633,31.97,-,-,80693,3.02,2747,1.13
2016/12/13,249500,5500,+2.25,7633,32.69,-,-,80693,3.09,2747,1.10
2016/12/14,258500,9000,+3.61,7633,33.87,-,-,80693,3.20,2747,1.06
2016/12/15,264000,5500,+2.13,7633,34.59,-,-,80693,3.27,2747,1.04
2016/12/16,264000,0,0.00,7633,34.59,-,-,80693,3.27,2747,1.04
2016/12/19,265500,1500,+0.57,7633,34.78,-,-,80693,3.29,2747,1.03
2016/12/20,258000,-7500,-2.82,7633,33.80,-,-,80693,3.20,2747,1.06
2016/12/21,257500,-500,-0.19,7633,33.74,-,-,80693,3.19,2747,1.07
2016/12/22,262000,4500,+1.75,7633,34.32,-,-,80693,3.25,2747,1.05
2016/12/23,249500,-12500,-4.77,7633,32.69,-,-,80693,3.09,2747,1.10
2016/12/26,250000,500,+0.20,7633,32.75,-,-,80693,3.10,2747,1.10
2016/12/27,250000,0,0.00,7633,32.75,-,-,80693,3.10,2747,1.10
2016/12/28,245500,-4500,-1.80,7633,32.16,-,-,80693,3.04,2747,1.12
2016/12/29,247500,2000,+0.81,7633,32.42,-,-,80693,3.07,2747,1.11
2017/01/02,248000,500,+0.20,7633,32.49,-,-,80693,3.07,2747,1.11
2017/01/03,259000,11000,+4.44,7633,33.93,-,-,80693,3.21,2747,1.06
2017/01/04,260000,1000,+0.39,7633,34.06,-,-,80693,3.22,2747,1.06
2017/01/05,261000,1000,+0.38,7633,34.19,-,-,80693,3.23,2747,1.05
2017/01/06,260500,-500,-0.19,7633,34.13,-,-,80693,3.23,2747,1.05
2017/01/09,262000,1500,+0.58,7633,34.32,-,-,80693,3.25,2747,1.05
2017/01/10,263500,1500,+0.57,7633,34.52,-,-,80693,3.27,2747,1.04
2017/01/11,267500,4000,+1.52,7633,35.05,-,-,80693,3.32,2747,1.03
2017/01/12,277000,9500,+3.55,7633,36.29,-,-,80693,3.43,2747,0.99
2017/01/13,279500,2500,+0.90,7633,36.62,-,-,80693,3.46,2747,0.98
2017/01/16,287000,7500,+2.68,7633,37.60,-,-,80693,3.56,2747,0.96
2017/01/17,281000,-6000,-2.09,7633,36.81,-,-,80693,3.48,2747,0.98
2017/01/18,286500,5500,+1.96,7633,37.53,-,-,80693,3.55,2747,0.96
2017/01/19,300000,13500,+4.71,7633,39.30,-,-,80693,3.72,2747,0.92
2017/01/20,314000,14000,+4.67,7633,41.14,-,-,80693,3.89,2747,0.87
2017/01/23,313000,-1000,-0.32,7633,41.01,-,-,80693,3.88,2747,0.88
2017/01/24,304500,-8500,-2.72,7633,39.89,-,-,80693,3.77,2747,0.90
2017/01/25,305500,1000,+0.33,7633,40.02,-,-,80693,3.79,2747,0.90
2017/01/26,308500,3000,+0.98,7633,40.42,-,-,80693,3.82,2747,0.89
2017/01/31,304000,-4500,-1.46,7633,39.83,-,-,80693,3.77,2747,0.90
2017/02/01,307000,3000,+0.99,7633,40.22,-,-,80693,3.80,2747,0.89
2017/02/02,306500,-500,-0.16,7633,40.15,-,-,80693,3.80,2747,0.90
2017/02/03,316000,9500,+3.10,7633,41.40,-,-,80693,3.92,2747,0.87
2017/02/06,316000,0,0.00,7633,41.40,-,-,80693,3.92,2747,0.87
2017/02/07,301000,-15000,-4.75,7633,39.43,-,-,80693,3.73,2747,0.91
2017/02/08,302000,1000,+0.33,7633,39.57,-,-,80693,3.74,2747,0.91
2017/02/09,293500,-8500,-2.81,7633,38.45,-,-,80693,3.64,2747,0.94
2017/02/10,292500,-1000,-0.34,7633,38.32,-,-,80693,3.62,2747,0.94
2017/02/13,294000,1500,+0.51,7633,38.52,-,-,80693,3.64,2747,0.93
2017/02/14,286000,-8000,-2.72,7633,37.47,-,-,80693,3.54,2747,0.96
2017/02/15,288000,2000,+0.70,7633,37.73,-,-,80693,3.57,2747,0.95
2017/02/16,289500,1500,+0.52,7633,37.93,-,-,80693,3.59,2747,0.95
2017/02/17,283000,-6500,-2.25,7633,37.08,-,-,80693,3.51,2747,0.97
2017/02/20,290500,7500,+2.65,7633,38.06,-,-,80693,3.60,2747,0.95
2017/02/21,297000,6500,+2.24,7633,38.91,-,-,80693,3.68,2747,0.92
2017/02/22,303500,6500,+2.19,7633,39.76,-,-,80693,3.76,2747,0.91
2017/02/23,305000,1500,+0.49,7633,39.96,-,-,80693,3.78,2747,0.90
2017/02/24,300000,-5000,-1.64,7633,39.30,-,-,80693,3.72,2747,0.92
2017/02/27,280000,-20000,-6.67,7633,36.68,-,-,80693,3.47,2747,0.98
2017/02/28,274000,-6000,-2.14,7633,35.90,-,-,80693,3.40,2747,1.00
2017/03/02,263500,-10500,-3.83,7633,34.52,-,-,80693,3.27,2747,1.04
2017/03/03,271500,8000,+3.04,7633,35.57,-,-,80693,3.36,2747,1.01
2017/03/06,276500,5000,+1.84,7633,36.22,-,-,80693,3.43,2747,0.99
2017/03/07,273500,-3000,-1.08,7633,35.83,-,-,80693,3.39,2747,1.00
2017/03/08,283000,9500,+3.47,7633,37.08,-,-,80693,3.51,2747,0.97
2017/03/09,281500,-1500,-0.53,7633,36.88,-,-,80693,3.49,2747,0.98
2017/03/10,290000,8500,+3.02,7633,37.99,-,-,80693,3.59,2747,0.95
2017/03/13,296500,6500,+2.24,7633,38.84,-,-,80693,3.67,2747,0.93
2017/03/14,295500,-1000,-0.34,7633,38.71,-,-,80693,3.66,2747,0.93
2017/03/15,297500,2000,+0.68,7633,38.98,-,-,80693,3.69,2747,0.92
2017/03/16,296500,-1000,-0.34,7633,38.84,-,-,80693,3.67,2747,0.93
2017/03/17,292000,-4500,-1.52,7633,38.25,-,-,80693,3.62,2747,0.94
2017/03/20,292000,0,0.00,7633,38.25,-,-,80693,3.62,2747,0.94
2017/03/21,295000,3000,+1.03,7633,38.65,-,-,80693,3.66,2747,0.93
2017/03/22,297500,2500,+0.85,7633,38.98,-,-,80693,3.69,2747,0.92
2017/03/23,294500,-3000,-1.01,7633,38.58,-,-,80693,3.65,2747,0.93
2017/03/24,290000,-4500,-1.53,7633,37.99,-,-,80693,3.59,2747,0.95
2017/03/27,284500,-5500,-1.90,7633,37.27,-,-,80693,3.53,2747,0.97
2017/03/28,289500,5000,+1.76,7633,37.93,-,-,80693,3.59,2747,0.95
2017/03/29,304500,15000,+5.18,7633,39.89,-,-,80693,3.77,2747,0.90
2017/03/30,302000,-2500,-0.82,7633,39.57,-,-,80693,3.74,2747,0.91
2017/03/31,305000,3000,+0.99,7633,39.96,-,-,80693,3.78,2747,0.90
2017/04/03,309000,4000,+1.31,7633,40.48,-,-,80693,3.83,2747,0.89
2017/04/04,315000,6000,+1.94,7633,41.27,-,-,80693,3.90,2747,0.87
2017/04/05,319500,4500,+1.43,7633,41.86,-,-,80693,3.96,2747,0.86
2017/04/06,318500,-1000,-0.31,7633,41.73,-,-,80693,3.95,2747,0.86
2017/04/07,319500,1000,+0.31,7633,41.86,-,-,80693,3.96,2747,0.86
2017/04/10,322500,3000,+0.94,7633,42.25,-,-,80693,4.00,2747,0.85
2017/04/11,319500,-3000,-0.93,7633,41.86,-,-,80693,3.96,2747,0.86
2017/04/12,337500,18000,+5.63,7633,44.22,-,-,80693,4.18,2747,0.81
2017/04/13,358500,21000,+6.22,7633,46.97,-,-,80693,4.44,2747,0.77
2017/04/14,357500,-1000,-0.28,7633,46.84,-,-,80693,4.43,2747,0.77
2017/04/17,359500,2000,+0.56,7633,47.10,-,-,80693,4.46,2747,0.76
2017/04/18,358500,-1000,-0.28,7633,46.97,-,-,80693,4.44,2747,0.77
2017/04/19,359000,500,+0.14,7633,47.03,-,-,80693,4.45,2747,0.77
2017/04/20,366500,7500,+2.09,7633,48.02,-,-,80693,4.54,2747,0.75
2017/04/21,355500,-11000,-3.00,7633,46.57,-,-,80693,4.41,2747,0.77
2017/04/24,352000,-3500,-0.98,7633,46.12,-,-,80693,4.36,2747,0.78
2017/04/25,364000,12000,+3.41,7633,47.69,-,-,80693,4.51,2747,0.75
2017/04/26,360000,-4000,-1.10,7633,47.16,-,-,80693,4.46,2747,0.76
2017/04/27,355500,-4500,-1.25,7633,46.57,-,-,80693,4.41,2747,0.77
2017/04/28,360000,4500,+1.27,7633,47.16,-,-,80693,4.46,2747,0.76
2017/05/02,371000,11000,+3.06,12783,29.02,-,-,85985,4.31,3820,1.03
2017/05/04,378500,7500,+2.02,12783,29.61,-,-,85985,4.40,3820,1.01
2017/05/08,366000,-12500,-3.30,12783,28.63,-,-,85985,4.26,3820,1.04
2017/05/10,362500,-3500,-0.96,12783,28.36,-,-,85985,4.22,3820,1.05
2017/05/11,368000,5500,+1.52,12783,28.79,-,-,85985,4.28,3820,1.04
2017/05/12,351000,-17000,-4.62,12783,27.46,-,-,85985,4.08,3820,1.09
2017/05/15,359000,8000,+2.28,12783,28.08,-,-,85985,4.18,3820,1.06
2017/05/16,358500,-500,-0.14,12783,28.05,-,-,85985,4.17,3820,1.07
2017/05/17,374500,16000,+4.46,12783,29.30,-,-,85985,4.36,3820,1.02
2017/05/18,374000,-500,-0.13,12783,29.26,-,-,85985,4.35,3820,1.02
2017/05/19,379500,5500,+1.47,12783,29.69,-,-,85985,4.41,3820,1.01
2017/05/22,380000,500,+0.13,12783,29.73,-,-,85985,4.42,3820,1.01
2017/05/23,376500,-3500,-0.92,12783,29.45,-,-,85985,4.38,3820,1.01
2017/05/24,365500,-11000,-2.92,12783,28.59,-,-,85985,4.25,3820,1.05
2017/05/25,365000,-500,-0.14,12783,28.55,-,-,85985,4.24,3820,1.05
2017/05/26,376500,11500,+3.15,12783,29.45,-,-,85985,4.38,3820,1.01
2017/05/29,379000,2500,+0.66,12783,29.65,-,-,85985,4.41,3820,1.01
2017/05/30,382500,3500,+0.92,12783,29.92,-,-,85985,4.45,3820,1.00
2017/05/31,378500,-4000,-1.05,12783,29.61,-,-,85985,4.40,3820,1.01
2017/06/01,377500,-1000,-0.26,12783,29.53,-,-,85985,4.39,3820,1.01
2017/06/02,382500,5000,+1.32,12783,29.92,-,-,85985,4.45,3820,1.00
2017/06/05,392500,10000,+2.61,12783,30.70,-,-,85985,4.56,3820,0.97
2017/06/07,391500,-1000,-0.25,12783,30.63,-,-,85985,4.55,3820,0.98
2017/06/08,392000,500,+0.13,12783,30.67,-,-,85985,4.56,3820,0.97
2017/06/09,406000,14000,+3.57,12783,31.76,-,-,85985,4.72,3820,0.94
2017/06/12,416000,10000,+2.46,12783,32.54,-,-,85985,4.84,3820,0.92
2017/06/13,408000,-8000,-1.92,12783,31.92,-,-,85985,4.75,3820,0.94
2017/06/14,415000,7000,+1.72,12783,32.46,-,-,85985,4.83,3820,0.92
2017/06/15,415500,500,+0.12,12783,32.50,-,-,85985,4.83,3820,0.92
2017/06/16,407500,-8000,-1.93,12783,31.88,-,-,85985,4.74,3820,0.94
2017/06/19,407500,0,0.00,12783,31.88,-,-,85985,4.74,3820,0.94
2017/06/20,361000,-46500,-11.41,12783,28.24,-,-,85985,4.20,3820,1.06
2017/06/21,365000,4000,+1.11,12783,28.55,-,-,85985,4.24,3820,1.05
2017/06/22,348000,-17000,-4.66,12783,27.22,-,-,85985,4.05,3820,1.10
2017/06/23,389000,41000,+11.78,12783,30.43,-,-,85985,4.52,3820,0.98
2017/06/26,387500,-1500,-0.39,12783,30.31,-,-,85985,4.51,3820,0.99
2017/06/27,386000,-1500,-0.39,12783,30.20,-,-,85985,4.49,3820,0.99
2017/06/28,361500,-24500,-6.35,12783,28.28,-,-,85985,4.20,3820,1.06
2017/06/29,378500,17000,+4.70,12783,29.61,-,-,85985,4.40,3820,1.01
2017/06/30,379500,1000,+0.26,12783,29.69,-,-,85985,4.41,3820,1.01
2017/07/03,369000,-10500,-2.77,12783,28.87,-,-,85985,4.29,3820,1.04
2017/07/04,375000,6000,+1.63,12783,29.34,-,-,85985,4.36,3820,1.02
2017/07/05,388500,13500,+3.60,12783,30.39,-,-,85985,4.52,3820,0.98
2017/07/06,405000,16500,+4.25,12783,31.68,-,-,85985,4.71,3820,0.94
2017/07/07,395500,-9500,-2.35,12783,30.94,-,-,85985,4.60,3820,0.97
2017/07/10,378500,-17000,-4.30,12783,29.61,-,-,85985,4.40,3820,1.01
2017/07/11,377000,-1500,-0.40,12783,29.49,-,-,85985,4.38,3820,1.01
2017/07/12,363000,-14000,-3.71,12783,28.40,-,-,85985,4.22,3820,1.05
2017/07/13,367500,4500,+1.24,12783,28.75,-,-,85985,4.27,3820,1.04
2017/07/14,364500,-3000,-0.82,12783,28.51,-,-,85985,4.24,3820,1.05
2017/07/17,359000,-5500,-1.51,12783,28.08,-,-,85985,4.18,3820,1.06
2017/07/18,359000,0,0.00,12783,28.08,-,-,85985,4.18,3820,1.06
2017/07/19,360500,1500,+0.42,12783,28.20,-,-,85985,4.19,3820,1.06
2017/07/20,386500,26000,+7.21,12783,30.24,-,-,85985,4.49,3820,0.99
2017/07/21,377500,-9000,-2.33,12783,29.53,-,-,85985,4.39,3820,1.01
2017/07/24,366000,-11500,-3.05,12783,28.63,-,-,85985,4.26,3820,1.04
2017/07/25,372500,6500,+1.78,12783,29.14,-,-,85985,4.33,3820,1.03
2017/07/26,360000,-12500,-3.36,12783,28.16,-,-,85985,4.19,3820,1.06
2017/07/27,362500,2500,+0.69,12783,28.36,-,-,85985,4.22,3820,1.05
2017/07/28,351500,-11000,-3.03,12783,27.50,-,-,85985,4.09,3820,1.09
2017/07/31,361000,9500,+2.70,12783,28.24,-,-,85985,4.20,3820,1.06
2017/08/01,366500,5500,+1.52,12783,28.67,-,-,85985,4.26,3820,1.04
2017/08/02,374500,8000,+2.18,12783,29.30,-,-,85985,4.36,3820,1.02
2017/08/03,375500,1000,+0.27,12783,29.37,-,-,85985,4.37,3820,1.02
2017/08/04,372500,-3000,-0.80,12783,29.14,-,-,85985,4.33,3820,1.03
2017/08/07,384000,11500,+3.09,12783,30.04,-,-,85985,4.47,3820,0.99
2017/08/08,391000,7000,+1.82,12783,30.59,-,-,85985,4.55,3820,0.98
2017/08/09,389500,-1500,-0.38,12783,30.47,-,-,85985,4.53,3820,0.98
2017/08/10,394000,4500,+1.16,12783,30.82,-,-,85985,4.58,3820,0.97
2017/08/11,386500,-7500,-1.90,12783,30.24,-,-,85985,4.49,3820,0.99
2017/08/14,388000,1500,+0.39,12783,30.35,-,-,85985,4.51,3820,0.98
2017/08/16,384000,-4000,-1.03,12783,30.04,-,-,85985,4.47,3820,0.99
2017/08/17,381500,-2500,-0.65,12783,29.84,-,-,85985,4.44,3820,1.00
2017/08/18,381000,-500,-0.13,12783,29.81,-,-,85985,4.43,3820,1.00
2017/08/21,377500,-3500,-0.92,12783,29.53,-,-,85985,4.39,3820,1.01
2017/08/22,375500,-2000,-0.53,12783,29.37,-,-,85985,4.37,3820,1.02
2017/08/23,370000,-5500,-1.46,12783,28.94,-,-,85985,4.30,3820,1.03
2017/08/24,382000,12000,+3.24,12783,29.88,-,-,85985,4.44,3820,1.00
2017/08/25,386500,4500,+1.18,12783,30.24,-,-,85985,4.49,3820,0.99
2017/08/28,382500,-4000,-1.03,12783,29.92,-,-,85985,4.45,3820,1.00
2017/08/29,380000,-2500,-0.65,12783,29.73,-,-,85985,4.42,3820,1.01
2017/08/30,380500,500,+0.13,12783,29.77,-,-,85985,4.43,3820,1.00
2017/08/31,384500,4000,+1.05,12783,30.08,-,-,85985,4.47,3820,0.99
2017/09/01,396000,11500,+2.99,12783,30.98,-,-,85985,4.61,3820,0.96
2017/09/04,411500,15500,+3.91,12783,32.19,-,-,85985,4.79,3820,0.93
2017/09/05,415000,3500,+0.85,12783,32.46,-,-,85985,4.83,3820,0.92
2017/09/06,439000,24000,+5.78,12783,34.34,-,-,85985,5.11,3820,0.87
2017/09/07,464000,25000,+5.69,12783,36.30,-,-,85985,5.40,3820,0.82
2017/09/08,453500,-10500,-2.26,12783,35.48,-,-,85985,5.27,3820,0.84
2017/09/11,453500,0,0.00,12783,35.48,-,-,85985,5.27,3820,0.84
2017/09/12,456000,2500,+0.55,12783,35.67,-,-,85985,5.30,3820,0.84
2017/09/13,472500,16500,+3.62,12783,36.96,-,-,85985,5.50,3820,0.81
2017/09/14,478500,6000,+1.27,12783,37.43,-,-,85985,5.56,3820,0.80
2017/09/15,468000,-10500,-2.19,12783,36.61,-,-,85985,5.44,3820,0.82
2017/09/18,470000,2000,+0.43,12783,36.77,-,-,85985,5.47,3820,0.81
2017/09/19,458500,-11500,-2.45,12783,35.87,-,-,85985,5.33,3820,0.83
2017/09/20,467000,8500,+1.85,12783,36.53,-,-,85985,5.43,3820,0.82
2017/09/21,448500,-18500,-3.96,12783,35.09,-,-,85985,5.22,3820,0.85
2017/09/22,440000,-8500,-1.90,12783,34.42,-,-,85985,5.12,3820,0.87
2017/09/25,444500,4500,+1.02,12783,34.77,-,-,85985,5.17,3820,0.86
2017/09/26,440500,-4000,-0.90,12783,34.46,-,-,85985,5.12,3820,0.87
2017/09/27,450500,10000,+2.27,12783,35.24,-,-,85985,5.24,3820,0.85
2017/09/28,462500,12000,+2.66,12783,36.18,-,-,85985,5.38,3820,0.83
2017/09/29,464500,2000,+0.43,12783,36.34,-,-,85985,5.40,3820,0.82
2017/10/10,437500,-27000,-5.81,12783,34.23,-,-,85985,5.09,3820,0.87
2017/10/11,447000,9500,+2.17,12783,34.97,-,-,85985,5.20,3820,0.85
2017/10/12,438000,-9000,-2.01,12783,34.26,-,-,85985,5.09,3820,0.87
2017/10/13,427000,-11000,-2.51,12783,33.40,-,-,85985,4.97,3820,0.89
2017/10/16,431000,4000,+0.94,12783,33.72,-,-,85985,5.01,3820,0.89
2017/10/17,448000,17000,+3.94,12783,35.05,-,-,85985,5.21,3820,0.85
2017/10/18,454000,6000,+1.34,12783,35.52,-,-,85985,5.28,3820,0.84
2017/10/19,424500,-29500,-6.50,12783,33.21,-,-,85985,4.94,3820,0.90
2017/10/20,426500,2000,+0.47,12783,33.36,-,-,85985,4.96,3820,0.90
2017/10/23,424500,-2000,-0.47,12783,33.21,-,-,85985,4.94,3820,0.90
2017/10/24,422000,-2500,-0.59,12783,33.01,-,-,85985,4.91,3820,0.91
2017/10/25,429000,7000,+1.66,12783,33.56,-,-,85985,4.99,3820,0.89
2017/10/26,416000,-13000,-3.03,12783,32.54,-,-,85985,4.84,3820,0.92
2017/10/27,422000,6000,+1.44,12783,33.01,-,-,85985,4.91,3820,0.91
2017/10/30,405000,-17000,-4.03,12783,31.68,-,-,85985,4.71,3820,0.94
2017/10/31,426500,21500,+5.31,12783,33.36,-,-,85985,4.96,3820,0.90
2017/11/01,414500,-12000,-2.81,12783,32.43,-,-,85985,4.82,3820,0.92
2017/11/02,429000,14500,+3.50,12783,33.56,-,-,85985,4.99,3820,0.89
2017/11/03,433500,4500,+1.05,12783,33.91,-,-,85985,5.04,3820,0.88
2017/11/06,446500,13000,+3.00,12783,34.93,-,-,85985,5.19,3820,0.86
2017/11/07,445000,-1500,-0.34,12783,34.81,-,-,85985,5.18,3820,0.86
2017/11/08,452000,7000,+1.57,12783,35.36,-,-,85985,5.26,3820,0.85
2017/11/09,421000,-31000,-6.86,12783,32.93,-,-,85985,4.90,3820,0.91
2017/11/10,420000,-1000,-0.24,12783,32.86,-,-,85985,4.88,3820,0.91
2017/11/13,422000,2000,+0.48,12783,33.01,-,-,85985,4.91,3820,0.91
2017/11/14,421000,-1000,-0.24,12783,32.93,-,-,85985,4.90,3820,0.91
2017/11/15,416000,-5000,-1.19,12783,32.54,-,-,85985,4.84,3820,0.92
2017/11/16,437000,21000,+5.05,12783,34.19,-,-,85985,5.08,3820,0.87
2017/11/17,438000,1000,+0.23,12783,34.26,-,-,85985,5.09,3820,0.87
2017/11/20,442000,4000,+0.91,12783,34.58,-,-,85985,5.14,3820,0.86
2017/11/21,465000,23000,+5.20,12783,36.38,-,-,85985,5.41,3820,0.82
2017/11/22,457500,-7500,-1.61,12783,35.79,-,-,85985,5.32,3820,0.83
2017/11/23,459000,1500,+0.33,12783,35.91,-,-,85985,5.34,3820,0.83
2017/11/24,455500,-3500,-0.76,12783,35.63,-,-,85985,5.30,3820,0.84
2017/11/27,460000,4500,+0.99,12783,35.99,-,-,85985,5.35,3820,0.83
2017/11/28,465500,5500,+1.20,12783,36.42,-,-,85985,5.41,3820,0.82
2017/11/29,462500,-3000,-0.64,12783,36.18,-,-,85985,5.38,3820,0.83
2017/11/30,436500,-26000,-5.62,12783,34.15,-,-,85985,5.08,3820,0.88
2017/12/01,449500,13000,+2.98,12783,35.16,-,-,85985,5.23,3820,0.85
2017/12/04,448500,-1000,-0.22,12783,35.09,-,-,85985,5.22,3820,0.85
2017/12/05,451000,2500,+0.56,12783,35.28,-,-,85985,5.25,3820,0.85
2017/12/06,461000,10000,+2.22,12783,36.06,-,-,85985,5.36,3820,0.83
2017/12/07,460000,-1000,-0.22,12783,35.99,-,-,85985,5.35,3820,0.83
2017/12/08,465500,5500,+1.20,12783,36.42,-,-,85985,5.41,3820,0.82
2017/12/11,458000,-7500,-1.61,12783,35.83,-,-,85985,5.33,3820,0.83
2017/12/12,466000,8000,+1.75,12783,36.45,-,-,85985,5.42,3820,0.82
