Date,Close,대비,등락률,BPS,PBR,주당배당금,배당수익률
2022/04/12,44650,-400,-0.89,57894,0.77,600,1.34
2022/04/13,45050,400,0.9,57894,0.78,600,1.33
2022/04/14,44350,-700,-1.55,57894,0.77,600,1.35
2022/04/15,44150,-200,-0.45,57894,0.76,600,1.36
2022/04/18,43750,-400,-0.91,57894,0.76,600,1.37
2022/04/19,44500,750,1.71,57894,0.77,600,1.35
2022/04/20,43700,-800,-1.8,57894,0.75,600,1.37
2022/04/21,44200,500,1.14,57894,0.76,600,1.36
2022/04/22,44150,-50,-0.11,57894,0.76,600,1.36
2022/04/25,42550,-1600,-3.62,57894,0.73,600,1.41
2022/04/26,42950,400,0.94,57894,0.74,600,1.4
2022/04/27,42850,-100,-0.23,57894,0.74,600,1.4
2022/04/28,44900,2050,4.78,57894,0.78,600,1.34
2022/04/29,44550,-350,-0.78,57894,0.77,600,1.35
2022/05/02,44750,200,0.45,64200,0.7,600,1.34
2022/05/03,44650,-100,-0.22,64200,0.7,600,1.34
2022/05/04,44700,50,0.11,64200,0.7,600,1.34
2022/05/06,44350,-350,-0.78,64200,0.69,600,1.35
2022/05/09,43400,-950,-2.14,64200,0.68,600,1.38
2022/05/10,42500,-900,-2.07,64200,0.66,600,1.41
2022/05/11,42100,-400,-0.94,64200,0.66,600,1.43
2022/05/12,40900,-1200,-2.85,64200,0.64,600,1.47
2022/05/13,42450,1550,3.79,64200,0.66,600,1.41
2022/05/16,42050,-400,-0.94,64200,0.65,600,1.43
2022/05/17,42250,200,0.48,64200,0.66,600,1.42
2022/05/18,41600,-650,-1.54,64200,0.65,600,1.44
2022/05/19,40200,-1400,-3.37,64200,0.63,600,1.49
2022/05/20,41100,900,2.24,64200,0.64,600,1.46
2022/05/23,41100,0,0.0,64200,0.64,600,1.46
2022/05/24,41900,800,1.95,64200,0.65,600,1.43
2022/05/25,42200,300,0.72,64200,0.66,600,1.42
2022/05/26,42150,-50,-0.12,64200,0.66,600,1.42
2022/05/27,42100,-50,-0.12,64200,0.66,600,1.43
2022/05/30,42450,350,0.83,64200,0.66,600,1.41
2022/05/31,43300,850,2.0,64200,0.67,600,1.39
2022/06/02,41950,-1350,-3.12,64200,0.65,600,1.43
2022/06/03,42100,150,0.36,64200,0.66,600,1.43
2022/06/07,42150,50,0.12,64200,0.66,600,1.42
2022/06/08,42750,600,1.42,64200,0.67,600,1.4
2022/06/09,41950,-800,-1.87,64200,0.65,600,1.43
2022/06/10,42500,550,1.31,64200,0.66,600,1.41
2022/06/13,40500,-2000,-4.71,64200,0.63,600,1.48
2022/06/14,41150,650,1.6,64200,0.64,600,1.46
2022/06/15,41400,250,0.61,64200,0.64,600,1.45
2022/06/16,40350,-1050,-2.54,64200,0.63,600,1.49
2022/06/17,40150,-200,-0.5,64200,0.63,600,1.49
2022/06/20,38950,-1200,-2.99,64200,0.61,600,1.54
2022/06/21,39350,400,1.03,64200,0.61,600,1.52
2022/06/22,37550,-1800,-4.57,64200,0.58,600,1.6
2022/06/23,35600,-1950,-5.19,64200,0.55,600,1.69
2022/06/24,37300,1700,4.78,64200,0.58,600,1.61
2022/06/27,38100,800,2.14,64200,0.59,600,1.57
2022/06/28,39450,1350,3.54,64200,0.61,600,1.52
2022/06/29,39700,250,0.63,64200,0.62,600,1.51
2022/06/30,41350,1650,4.16,64200,0.64,600,1.45
2022/07/01,41700,350,0.85,64200,0.65,600,1.44
2022/07/04,40300,-1400,-3.36,64200,0.63,600,1.49
2022/07/05,40500,200,0.5,64200,0.63,600,1.48
2022/07/06,38250,-2250,-5.56,64200,0.6,600,1.57
2022/07/07,39200,950,2.48,64200,0.61,600,1.53
2022/07/08,39550,350,0.89,64200,0.62,600,1.52
2022/07/11,38600,-950,-2.4,64200,0.6,600,1.55
2022/07/12,38200,-400,-1.04,64200,0.6,600,1.57
2022/07/13,38100,-100,-0.26,64200,0.59,600,1.57
2022/07/14,37600,-500,-1.31,64200,0.59,600,1.6
2022/07/15,37000,-600,-1.6,64200,0.58,600,1.62
2022/07/18,38750,1750,4.73,64200,0.6,600,1.55
2022/07/19,38950,200,0.52,64200,0.61,600,1.54
2022/07/20,38850,-100,-0.26,64200,0.61,600,1.54
2022/07/21,39200,350,0.9,64200,0.61,600,1.53
2022/07/22,39750,550,1.4,64200,0.62,600,1.51
2022/07/25,40400,650,1.64,64200,0.63,600,1.49
2022/07/26,41750,1350,3.34,64200,0.65,600,1.44
2022/07/27,41900,150,0.36,64200,0.65,600,1.43
2022/07/28,41550,-350,-0.84,64200,0.65,600,1.44
2022/07/29,42150,600,1.44,64200,0.66,600,1.42
2022/08/01,42250,100,0.24,64200,0.66,600,1.42
2022/08/02,42300,50,0.12,64200,0.66,600,1.42
2022/08/03,42050,-250,-0.59,64200,0.65,600,1.43
2022/08/04,41750,-300,-0.71,64200,0.65,600,1.44
2022/08/05,42150,400,0.96,64200,0.66,600,1.42
2022/08/08,42650,500,1.19,64200,0.66,600,1.41
2022/08/09,43100,450,1.06,64200,0.67,600,1.39
2022/08/10,46350,3250,7.54,64200,0.72,600,1.29
2022/08/11,46400,50,0.11,64200,0.72,600,1.29
2022/08/12,48050,1650,3.56,64200,0.75,600,1.25
2022/08/16,46800,-1250,-2.6,64200,0.73,600,1.28
2022/08/17,46650,-150,-0.32,64200,0.73,600,1.29
2022/08/18,46400,-250,-0.54,64200,0.72,600,1.29
2022/08/19,46050,-350,-0.75,64200,0.72,600,1.3
2022/08/22,46050,0,0.0,64200,0.72,600,1.3
2022/08/23,45600,-450,-0.98,64200,0.71,600,1.32
2022/08/24,46650,1050,2.3,64200,0.73,600,1.29
2022/08/25,47000,350,0.75,64200,0.73,600,1.28
2022/08/26,48900,1900,4.04,64200,0.76,600,1.23
2022/08/29,47800,-1100,-2.25,64200,0.74,600,1.26
2022/08/30,47650,-150,-0.31,64200,0.74,600,1.26
2022/08/31,48200,550,1.15,64200,0.75,600,1.24
2022/09/01,45650,-2550,-5.29,64200,0.71,600,1.31
2022/09/02,45050,-600,-1.31,64200,0.7,600,1.33
2022/09/05,44950,-100,-0.22,64200,0.7,600,1.33
2022/09/06,44650,-300,-0.67,64200,0.7,600,1.34
2022/09/07,44000,-650,-1.46,64200,0.69,600,1.36
2022/09/08,43500,-500,-1.14,64200,0.68,600,1.38
2022/09/13,44400,900,2.07,64200,0.69,600,1.35
2022/09/14,43050,-1350,-3.04,64200,0.67,600,1.39
2022/09/15,44550,1500,3.48,64200,0.69,600,1.35
2022/09/16,44100,-450,-1.01,64200,0.69,600,1.36
2022/09/19,43300,-800,-1.81,64200,0.67,600,1.39
2022/09/20,44350,1050,2.42,64200,0.69,600,1.35
2022/09/21,43650,-700,-1.58,64200,0.68,600,1.37
2022/09/22,42850,-800,-1.83,64200,0.67,600,1.4
2022/09/23,41750,-1100,-2.57,64200,0.65,600,1.44
2022/09/26,39050,-2700,-6.47,64200,0.61,600,1.54
2022/09/27,39600,550,1.41,64200,0.62,600,1.52
2022/09/28,38150,-1450,-3.66,64200,0.59,600,1.57
2022/09/29,37850,-300,-0.79,64200,0.59,600,1.59
2022/09/30,37500,-350,-0.92,64200,0.58,600,1.6
2022/10/04,38700,1200,3.2,64200,0.6,600,1.55
2022/10/05,38950,250,0.65,64200,0.61,600,1.54
2022/10/06,38650,-300,-0.77,64200,0.6,600,1.55
2022/10/07,39200,550,1.42,64200,0.61,600,1.53
2022/10/11,36750,-2450,-6.25,64200,0.57,600,1.63
2022/10/12,37350,600,1.63,64200,0.58,600,1.61
2022/10/13,35800,-1550,-4.15,64200,0.56,600,1.68
2022/10/14,37850,2050,5.73,64200,0.59,600,1.59
2022/10/17,35150,-2700,-7.13,64200,0.55,600,1.71
2022/10/18,37300,2150,6.12,64200,0.58,600,1.61
2022/10/19,35700,-1600,-4.29,64200,0.56,600,1.68
2022/10/20,36450,750,2.1,64200,0.57,600,1.65
2022/10/21,34150,-2300,-6.31,64200,0.53,600,1.76
2022/10/24,34950,800,2.34,64200,0.54,600,1.72
2022/10/25,34000,-950,-2.72,64200,0.53,600,1.76
2022/10/26,34000,0,0.0,64200,0.53,600,1.76
2022/10/27,35450,1450,4.26,64200,0.55,600,1.69
2022/10/28,35100,-350,-0.99,64200,0.55,600,1.71
2022/10/31,34900,-200,-0.57,64200,0.54,600,1.72
2022/11/01,37250,2350,6.73,64200,0.58,600,1.61
2022/11/02,37050,-200,-0.54,64200,0.58,600,1.62
2022/11/03,38450,1400,3.78,64200,0.6,600,1.56
2022/11/04,38200,-250,-0.65,64200,0.6,600,1.57
2022/11/07,39500,1300,3.4,64200,0.62,600,1.52
2022/11/08,39800,300,0.76,64200,0.62,600,1.51
2022/11/09,40750,950,2.39,64200,0.63,600,1.47
2022/11/10,40500,-250,-0.61,64200,0.63,600,1.48
2022/11/11,43050,2550,6.3,64200,0.67,600,1.39
2022/11/14,43550,500,1.16,64200,0.68,600,1.38
2022/11/15,42650,-900,-2.07,64200,0.66,600,1.41
2022/11/16,42650,0,0.0,64200,0.66,600,1.41
2022/11/17,40900,-1750,-4.1,64200,0.64,600,1.47
2022/11/18,41050,150,0.37,64200,0.64,600,1.46
2022/11/21,39950,-1100,-2.68,64200,0.62,600,1.5
2022/11/22,40300,350,0.88,64200,0.63,600,1.49
2022/11/23,40150,-150,-0.37,64200,0.63,600,1.49
2022/11/24,40100,-50,-0.12,64200,0.62,600,1.5
2022/11/25,40100,0,0.0,64200,0.62,600,1.5
2022/11/28,39400,-700,-1.75,64200,0.61,600,1.52
2022/11/29,40600,1200,3.05,64200,0.63,600,1.48
2022/11/30,41000,400,0.99,64200,0.64,600,1.46
2022/12/01,41100,100,0.24,64200,0.64,600,1.46
2022/12/02,39650,-1450,-3.53,64200,0.62,600,1.51
2022/12/05,39600,-50,-0.13,64200,0.62,600,1.52
2022/12/06,38950,-650,-1.64,64200,0.61,600,1.54
2022/12/07,38950,0,0.0,64200,0.61,600,1.54
2022/12/08,38550,-400,-1.03,64200,0.6,600,1.56
2022/12/09,38600,50,0.13,64200,0.6,600,1.55
2022/12/12,36800,-1800,-4.66,64200,0.57,600,1.63
2022/12/13,36550,-250,-0.68,64200,0.57,600,1.64
2022/12/14,37000,450,1.23,64200,0.58,600,1.62
2022/12/15,36200,-800,-2.16,64200,0.56,600,1.66
2022/12/16,35700,-500,-1.38,64200,0.56,600,1.68
2022/12/19,35400,-300,-0.84,64200,0.55,600,1.69
2022/12/20,35150,-250,-0.71,64200,0.55,600,1.71
2022/12/21,35250,100,0.28,64200,0.55,600,1.7
2022/12/22,35500,250,0.71,64200,0.55,600,1.69
2022/12/23,34900,-600,-1.69,64200,0.54,600,1.72
2022/12/26,34950,50,0.14,64200,0.54,600,1.72
2022/12/27,36200,1250,3.58,64200,0.56,600,1.66
2022/12/28,35600,-600,-1.66,64200,0.55,600,1.69
2022/12/29,34900,-700,-1.97,64200,0.54,600,1.72
2023/01/02,33600,-1300,-3.72,64200,0.52,600,1.79
2023/01/03,34250,650,1.93,64200,0.53,600,1.75
2023/01/04,35900,1650,4.82,64200,0.56,600,1.67
2023/01/05,35700,-200,-0.56,64200,0.56,600,1.68
2023/01/06,37600,1900,5.32,64200,0.59,600,1.6
2023/01/09,37600,0,0.0,64200,0.59,600,1.6
2023/01/10,38350,750,1.99,64200,0.6,600,1.56
2023/01/11,37350,-1000,-2.61,64200,0.58,600,1.61
2023/01/12,37400,50,0.13,64200,0.58,600,1.6
2023/01/13,37500,100,0.27,64200,0.58,600,1.6
2023/01/16,37000,-500,-1.33,64200,0.58,600,1.62
2023/01/17,36700,-300,-0.81,64200,0.57,600,1.63
2023/01/18,36350,-350,-0.95,64200,0.57,600,1.65
2023/01/19,36000,-350,-0.96,64200,0.56,600,1.67
2023/01/20,38600,2600,7.22,64200,0.6,600,1.55
2023/01/25,37650,-950,-2.46,64200,0.59,600,1.59
2023/01/26,38050,400,1.06,64200,0.59,600,1.58
2023/01/27,38950,900,2.37,64200,0.61,600,1.54
2023/01/30,38450,-500,-1.28,64200,0.6,600,1.56
2023/01/31,38050,-400,-1.04,64200,0.59,600,1.58
2023/02/01,37950,-100,-0.26,64200,0.59,600,1.58
2023/02/02,37600,-350,-0.92,64200,0.59,600,1.6
2023/02/03,37750,150,0.4,64200,0.59,600,1.59
2023/02/06,36900,-850,-2.25,64200,0.57,600,1.63
2023/02/07,36250,-650,-1.76,64200,0.56,600,1.66
2023/02/08,36900,650,1.79,64200,0.57,600,1.63
2023/02/09,36750,-150,-0.41,64200,0.57,600,1.63
2023/02/10,37550,800,2.18,64200,0.58,600,1.6
2023/02/13,37050,-500,-1.33,64200,0.58,600,1.62
2023/02/14,37150,100,0.27,64200,0.58,600,1.62
2023/02/15,36200,-950,-2.56,64200,0.56,600,1.66
2023/02/16,36700,500,1.38,64200,0.57,600,1.63
2023/02/17,37400,700,1.91,64200,0.58,600,1.6
2023/02/20,37600,200,0.53,64200,0.59,600,1.6
2023/02/21,39100,1500,3.99,64200,0.61,600,1.53
2023/02/22,38450,-650,-1.66,64200,0.6,600,1.56
2023/02/23,39000,550,1.43,64200,0.61,600,1.54
2023/02/24,38000,-1000,-2.56,64200,0.59,600,1.58
2023/02/27,37350,-650,-1.71,64200,0.58,600,1.61
2023/02/28,36400,-950,-2.54,64200,0.57,600,1.65
2023/03/02,36750,350,0.96,64200,0.57,600,1.63
2023/03/03,36800,50,0.14,64200,0.57,600,1.63
2023/03/06,36550,-250,-0.68,64200,0.57,600,1.64
2023/03/07,36550,0,0.0,64200,0.57,600,1.64
2023/03/08,35750,-800,-2.19,64200,0.56,600,1.68
2023/03/09,36350,600,1.68,64200,0.57,600,1.65
2023/03/10,36350,0,0.0,64200,0.57,600,1.65
2023/03/13,36200,-150,-0.41,64200,0.56,600,1.66
2023/03/14,35500,-700,-1.93,64200,0.55,600,1.69
2023/03/15,37100,1600,4.51,64200,0.58,600,1.62
2023/03/16,36750,-350,-0.94,64200,0.57,600,1.63
2023/03/17,36200,-550,-1.5,64200,0.56,600,1.66
2023/03/20,37050,850,2.35,64200,0.58,600,1.62
2023/03/21,36400,-650,-1.75,64200,0.57,600,1.65
2023/03/22,36550,150,0.41,64200,0.57,600,1.64
2023/03/23,35850,-700,-1.92,64200,0.56,600,1.67
2023/03/24,35800,-50,-0.14,64200,0.56,600,1.68
2023/03/27,35600,-200,-0.56,64200,0.55,600,1.69
2023/03/28,35900,300,0.84,64200,0.56,600,1.67
2023/03/29,35850,-50,-0.14,64200,0.56,600,1.67
2023/03/30,36550,700,1.95,64200,0.57,600,1.64
2023/03/31,36450,-100,-0.27,64200,0.57,600,1.65
2023/04/03,37600,1150,3.16,64200,0.59,600,1.6
2023/04/04,37450,-150,-0.4,64200,0.58,600,1.6
2023/04/05,37200,-250,-0.67,64200,0.58,600,1.61
2023/04/06,38100,900,2.42,64200,0.59,600,1.57
2023/04/07,38600,500,1.31,64200,0.6,600,1.55
2023/04/10,38050,-550,-1.42,64200,0.59,600,1.58
2023/04/11,38650,600,1.58,64200,0.6,600,1.55
2023/04/12,39350,700,1.81,64200,0.61,600,1.52
2023/04/13,39150,-200,-0.51,64200,0.61,600,1.53
2023/04/14,39650,500,1.28,64200,0.62,600,1.51
2023/04/17,39550,-100,-0.25,64200,0.62,600,1.52
2023/04/18,39350,-200,-0.51,64200,0.61,600,1.52
2023/04/19,39450,100,0.25,64200,0.61,600,1.52
2023/04/20,39350,-100,-0.25,64200,0.61,600,1.52
2023/04/21,41050,1700,4.32,64200,0.64,600,1.46
2023/04/24,40900,-150,-0.37,64200,0.64,600,1.47
2023/04/25,40950,50,0.12,64200,0.64,600,1.47
2023/04/26,40750,-200,-0.49,64200,0.63,600,1.47
2023/04/27,40850,100,0.25,64200,0.64,600,1.47
2023/04/28,41000,150,0.37,64200,0.64,600,1.46
2023/05/02,40650,-350,-0.85,69028,0.59,600,1.48
2023/05/03,40300,-350,-0.86,69028,0.58,600,1.49
2023/05/04,40450,150,0.37,69028,0.59,600,1.48
2023/05/08,41150,700,1.73,69028,0.6,600,1.46
2023/05/09,40750,-400,-0.97,69028,0.59,600,1.47
2023/05/10,40200,-550,-1.35,69028,0.58,600,1.49
2023/05/11,40550,350,0.87,69028,0.59,600,1.48
2023/05/12,39200,-1350,-3.33,69028,0.57,600,1.53
2023/05/15,39300,100,0.26,69028,0.57,600,1.53
2023/05/16,39000,-300,-0.76,69028,0.56,600,1.54
2023/05/17,38700,-300,-0.77,69028,0.56,600,1.55
2023/05/18,38900,200,0.52,69028,0.56,600,1.54
2023/05/19,39750,850,2.19,69028,0.58,600,1.51
2023/05/22,40650,900,2.26,69028,0.59,600,1.48
2023/05/23,40200,-450,-1.11,69028,0.58,600,1.49
2023/05/24,40450,250,0.62,69028,0.59,600,1.48
2023/05/25,40100,-350,-0.87,69028,0.58,600,1.5
2023/05/26,39050,-1050,-2.62,69028,0.57,600,1.54
2023/05/30,39000,-50,-0.13,69028,0.56,600,1.54
2023/05/31,38300,-700,-1.79,69028,0.55,600,1.57
2023/06/01,37850,-450,-1.17,69028,0.55,600,1.59
2023/06/02,38200,350,0.92,69028,0.55,600,1.57
2023/06/05,39150,950,2.49,69028,0.57,600,1.53
2023/06/07,39050,-100,-0.26,69028,0.57,600,1.54
2023/06/08,39250,200,0.51,69028,0.57,600,1.53
2023/06/09,39300,50,0.13,69028,0.57,600,1.53
2023/06/12,38950,-350,-0.89,69028,0.56,600,1.54
2023/06/13,39400,450,1.16,69028,0.57,600,1.52
2023/06/14,38450,-950,-2.41,69028,0.56,600,1.56
2023/06/15,38300,-150,-0.39,69028,0.55,600,1.57
2023/06/16,38600,300,0.78,69028,0.56,600,1.55
2023/06/19,39950,1350,3.5,69028,0.58,600,1.5
2023/06/20,39600,-350,-0.88,69028,0.57,600,1.52
2023/06/21,39400,-200,-0.51,69028,0.57,600,1.52
2023/06/22,40100,700,1.78,69028,0.58,600,1.5
2023/06/23,38400,-1700,-4.24,69028,0.56,600,1.56
2023/06/26,40800,2400,6.25,69028,0.59,600,1.47
2023/06/27,39100,-1700,-4.17,69028,0.57,600,1.53
2023/06/28,38500,-600,-1.53,69028,0.56,600,1.56
2023/06/29,37750,-750,-1.95,69028,0.55,600,1.59
2023/06/30,38100,350,0.93,69028,0.55,600,1.57
2023/07/03,38750,650,1.71,69028,0.56,600,1.55
2023/07/04,37900,-850,-2.19,69028,0.55,600,1.58
2023/07/05,36850,-1050,-2.77,69028,0.53,600,1.63
2023/07/06,35450,-1400,-3.8,69028,0.51,600,1.69
2023/07/07,34650,-800,-2.26,69028,0.5,600,1.73
2023/07/10,35850,1200,3.46,69028,0.52,600,1.67
2023/07/11,36500,650,1.81,69028,0.53,600,1.64
2023/07/12,36600,100,0.27,69028,0.53,600,1.64
2023/07/13,36950,350,0.96,69028,0.54,600,1.62
2023/07/14,37500,550,1.49,69028,0.54,600,1.6
2023/07/17,39000,1500,4.0,69028,0.56,600,1.54
2023/07/18,37500,-1500,-3.85,69028,0.54,600,1.6
2023/07/19,37450,-50,-0.13,69028,0.54,600,1.6
2023/07/20,37400,-50,-0.13,69028,0.54,600,1.6
2023/07/21,37700,300,0.8,69028,0.55,600,1.59
2023/07/24,37800,100,0.27,69028,0.55,600,1.59
2023/07/25,37750,-50,-0.13,69028,0.55,600,1.59
2023/07/26,36150,-1600,-4.24,69028,0.52,600,1.66
2023/07/27,37250,1100,3.04,69028,0.54,600,1.61
2023/07/28,37000,-250,-0.67,69028,0.54,600,1.62
2023/07/31,37400,400,1.08,69028,0.54,600,1.6
2023/08/01,37800,400,1.07,69028,0.55,600,1.59
2023/08/02,36850,-950,-2.51,69028,0.53,600,1.63
2023/08/03,36650,-200,-0.54,69028,0.53,600,1.64
2023/08/04,36500,-150,-0.41,69028,0.53,600,1.64
2023/08/07,36050,-450,-1.23,69028,0.52,600,1.66
2023/08/08,35500,-550,-1.53,69028,0.51,600,1.69
2023/08/09,35650,150,0.42,69028,0.52,600,1.68
2023/08/10,35600,-50,-0.14,69028,0.52,600,1.69
2023/08/11,36100,500,1.4,69028,0.52,600,1.66
2023/08/14,35750,-350,-0.97,69028,0.52,600,1.68
2023/08/16,34950,-800,-2.24,69028,0.51,600,1.72
2023/08/17,35050,100,0.29,69028,0.51,600,1.71
2023/08/18,34700,-350,-1.0,69028,0.5,600,1.73
2023/08/21,34100,-600,-1.73,69028,0.49,600,1.76
2023/08/22,34100,0,0.0,69028,0.49,600,1.76
2023/08/23,34250,150,0.44,69028,0.5,600,1.75
2023/08/24,34100,-150,-0.44,69028,0.49,600,1.76
2023/08/25,33500,-600,-1.76,69028,0.49,600,1.79
2023/08/28,36150,2650,7.91,69028,0.52,600,1.66
2023/08/29,35800,-350,-0.97,69028,0.52,600,1.68
2023/08/30,35800,0,0.0,69028,0.52,600,1.68
2023/08/31,35500,-300,-0.84,69028,0.51,600,1.69
2023/09/01,35600,100,0.28,69028,0.52,600,1.69
2023/09/04,36450,850,2.39,69028,0.53,600,1.65
2023/09/05,36050,-400,-1.1,69028,0.52,600,1.66
2023/09/06,35450,-600,-1.66,69028,0.51,600,1.69
2023/09/07,35300,-150,-0.42,69028,0.51,600,1.7
2023/09/08,35900,600,1.7,69028,0.52,600,1.67
2023/09/11,36350,450,1.25,69028,0.53,600,1.65
2023/09/12,35400,-950,-2.61,69028,0.51,600,1.69
2023/09/13,35950,550,1.55,69028,0.52,600,1.67
2023/09/14,36550,600,1.67,69028,0.53,600,1.64
2023/09/15,37300,750,2.05,69028,0.54,600,1.61
2023/09/18,37300,0,0.0,69028,0.54,600,1.61
2023/09/19,37450,150,0.4,69028,0.54,600,1.6
2023/09/20,37400,-50,-0.13,69028,0.54,600,1.6
2023/09/21,36900,-500,-1.34,69028,0.53,600,1.63
2023/09/22,36450,-450,-1.22,69028,0.53,600,1.65
2023/09/25,36600,150,0.41,69028,0.53,600,1.64
2023/09/26,35600,-1000,-2.73,69028,0.52,600,1.69
2023/09/27,36250,650,1.83,69028,0.53,600,1.66
2023/10/04,35750,-500,-1.38,69028,0.52,600,1.68
2023/10/05,36050,300,0.84,69028,0.52,600,1.66
2023/10/06,35750,-300,-0.83,69028,0.52,600,1.68
2023/10/10,35800,50,0.14,69028,0.52,600,1.68
2023/10/11,35650,-150,-0.42,69028,0.52,600,1.68
2023/10/12,36650,1000,2.81,69028,0.53,600,1.64
2023/10/13,35750,-900,-2.46,69028,0.52,600,1.68
2023/10/16,36400,650,1.82,69028,0.53,600,1.65
2023/10/17,36600,200,0.55,69028,0.53,600,1.64
2023/10/18,36950,350,0.96,69028,0.54,600,1.62
2023/10/19,36300,-650,-1.76,69028,0.53,600,1.65
